qid,docno,label
60,12510#50,0
60,31437#11,0
60,31438#0,0
60,21844#2,0
62,387162#0,1
62,387162#9,1
62,1222897#0,1
62,1713642#0,1
62,377703#24,0
62,41162#22,0
62,88104#42,0
62,662578#9,0
62,1436180#0,0
62,912465#0,0
62,482178#1,0
62,947447#0,0
62,162501#26,0
62,2306236#0,0
62,482178#27,0
62,643059#16,0
62,639991#0,0
64,57408#0,1
64,383344#9,0
64,1583820#0,0
64,331113#1,0
64,44866#7,0
64,885588#1,0
64,190440#0,0
64,383344#1,0
64,821783#1,0
64,383344#10,0
64,6385#0,0
64,40872#0,0
64,6385#4,0
64,3966#10,0
64,490352#0,0
67,134039#0,1
67,1630967#1,0
67,1501334#1,0
67,1256398#3,0
67,146353#16,0
67,1161196#7,0
67,230006#0,0
67,1443494#0,0
67,2012280#0,0
67,299916#0,0
67,558686#0,0
67,280178#0,0
67,1584769#0,0
67,1630967#0,0
67,134039#10,0
69,534717#0,1
69,534310#0,1
69,754#22,1
69,1187144#1,1
69,22033#2,0
69,81670#2,0
69,1811262#2,0
69,422073#3,0
69,2193#0,0
69,30940#2,0
69,1458#21,0
69,1187144#7,0
69,813693#0,0
69,709028#25,0
69,534716#0,0
69,993372#0,0
69,534315#0,0
70,812375#0,1
70,127699#0,1
70,1166889#0,1
70,712462#23,0
70,787736#0,0
70,712462#7,0
70,777287#0,0
70,712462#3,0
70,712462#1,0
70,812375#3,0
70,661#3,0
70,661#4,0
70,661#1,0
70,1760570#2,0
70,712462#8,0
70,812375#1,0
70,1760570#0,0
71,8035#3,1
71,1066979#3,0
71,140873#4,0
71,1626046#2,0
71,314434#2,0
71,331482#12,0
71,45551#15,0
71,402760#16,0
71,466147#3,0
71,11213#35,0
71,95649#6,0
71,227255#16,0
71,95649#7,0
71,383559#10,0
72,66312#0,1
72,579132#112,0
72,1704979#1,0
72,1161196#7,0
72,1501334#1,0
72,288166#3,0
72,1171298#1,0
72,5303#1,0
72,404076#2,0
72,1492866#2,0
72,151353#2,0
72,824490#0,0
73,10897#0,1
73,8394#52,1
73,10897#13,0
73,1794161#8,0
73,10897#12,0
73,391676#4,0
73,1794161#1,0
73,10897#1,0
73,383040#25,0
73,12510#46,0
73,2332013#0,0
74,6483#0,1
74,41026#2,0
74,5430#30,0
74,4953#11,0
74,56072#0,0
74,5184#4,0
74,7629#67,0
74,2385771#0,0
74,7781#29,0
74,421854#72,0
74,343622#9,0
74,169575#3,0
74,1021986#4,0
74,1429185#23,0
74,322435#30,0
74,722607#7,0
74,2259#4,0
74,9217#5,0
75,5262#0,1
75,35222#2,0
75,5048#5,0
75,5262#3,0
75,5262#21,0
75,156277#6,0
75,220569#2,0
75,171379#11,0
75,5106#39,0
75,23082#2,0
75,266039#16,0
75,23082#12,0
75,828555#2,0
75,5048#4,0
75,1873037#59,0
77,1285323#3,1
77,34057#3,1
77,878589#15,1
77,1123631#5,1
77,1827671#4,1
77,77248#18,1
77,27102#1,0
77,30272#1,0
77,1371114#3,0
77,32385#11,0
77,14224#0,0
77,446032#4,0
77,878589#0,0
77,1957584#0,0
77,128712#7,0
77,14224#7,0
77,1433413#2,0
82,6257#0,1
82,6257#9,0
82,266795#10,0
82,748886#1,0
82,6257#17,0
82,6257#5,0
82,93351#6,0
82,305228#5,0
82,6257#13,0
82,578588#6,0
82,984478#13,0
82,6257#10,0
82,849058#2,0
83,194563#6,1
83,1171906#2,0
83,1468785#17,0
83,582166#2,0
83,582166#1,0
83,35370#0,0
83,116551#12,0
83,1496934#0,0
83,629302#3,0
83,194563#7,0
83,295150#2,0
83,10336#1,0
83,582166#4,0
83,155324#19,0
83,636064#1,0
83,1033113#0,0
85,1760240#0,1
85,11113#3,0
85,514576#0,0
85,40781#46,0
85,55946#5,0
85,514576#1,0
85,40781#8,0
85,576876#13,0
85,181866#1,0
85,144359#6,0
85,510#48,0
85,228231#49,0
85,144359#0,0
85,144359#1,0
85,40781#11,0
86,10336#0,1
86,1306015#2,1
86,255735#46,0
86,141120#1,0
86,155649#12,0
86,404630#34,0
86,1409025#1,0
86,578588#1,0
86,71270#4,0
86,231433#20,0
86,2746#54,0
86,233469#6,0
86,88382#4,0
86,529825#1,0
86,573022#4,0
86,10336#1,0
86,9203#0,0
90,10336#0,1
90,919307#2,0
90,148159#0,0
90,39645#60,0
90,637931#1,0
90,201282#1,0
90,101959#5,0
90,79196#8,0
90,293573#2,0
90,1817910#4,0
90,121328#9,0
90,1035396#16,0
90,164654#0,0
90,1035396#2,0
90,1501472#32,0
90,38983#0,0
90,125916#6,0
90,893140#0,0
90,841455#0,0
96,74611#0,1
96,720749#0,0
96,828403#0,0
96,2006769#5,0
96,1501334#1,0
96,40056#1,0
96,1203869#0,0
96,558686#0,0
96,827535#0,0
96,827534#0,0
96,1923921#0,0
96,3373#8,0
96,772328#0,0
96,801961#0,0
96,74611#2,0
96,1885976#0,0
96,606575#0,0
96,816495#0,0
96,939609#0,0
96,809768#0,0
98,245001#7,1
98,324185#6,0
98,1253406#3,0
98,32377#5,0
98,103272#5,0
98,1479603#3,0
98,150201#6,0
98,32377#26,0
98,155324#8,0
98,112552#9,0
98,74067#30,0
98,122925#9,0
98,32377#4,0
98,79433#16,0
98,82210#2,0
98,6319#28,0
99,493604#2,1
99,493604#6,0
99,1015153#0,0
99,1328437#3,0
99,502630#7,0
99,147137#18,0
99,422528#4,0
99,314592#0,0
99,147137#1,0
99,879118#1,0
99,164294#0,0
99,185854#0,0
99,147109#0,0
99,423570#0,0
99,93847#2,0
99,1638953#4,0
99,41665#22,0
102,2204#0,1
102,2204#8,0
102,2257#2,0
102,405375#3,0
102,1584769#0,0
102,241469#4,0
102,2204#5,0
102,710251#6,0
102,2204#14,0
102,2204#13,0
102,2204#1,0
102,65615#3,0
102,13513#6,0
102,409229#1,0
103,1205927#12,1
103,1198166#3,0
103,68505#2,0
103,242223#7,0
103,1786953#0,0
103,1238856#1,0
103,913395#6,0
103,260858#1,0
103,913395#7,0
103,319774#1,0
103,697130#8,0
103,463498#2,0
103,7068#2,0
103,242223#9,0
103,211123#4,0
104,355655#26,1
104,37870#0,1
104,1257806#1,0
104,1869131#1,0
104,214763#0,0
104,366031#1,0
104,843317#10,0
104,281126#7,0
104,566550#6,0
104,255294#1,0
104,67274#36,0
104,566550#9,0
104,742821#11,0
104,38982#19,0
104,1867560#0,0
104,37863#12,0
108,13460#2,1
108,13460#15,1
108,52198#7,0
108,13460#12,0
108,13460#19,0
108,9446#41,0
108,15333#4,0
108,13460#0,0
108,14276#7,0
108,13460#18,0
108,189951#0,0
108,1942955#1,0
109,1933899#0,1
109,1935263#0,1
109,1933899#2,1
109,1940273#0,1
109,1933899#34,0
109,1947897#0,0
109,1940293#2,0
109,1940140#0,0
109,1940140#1,0
109,1933899#33,0
109,1940140#2,0
110,11773#0,1
110,114356#27,1
110,1013750#0,1
110,485336#2,1
110,1339149#0,1
110,156283#0,1
110,1339148#0,1
110,9270#0,1
110,238991#2,1
110,14836#26,1
110,9270#30,0
110,157982#1,0
110,11773#1,0
110,11773#2,0
113,407642#0,1
113,6669#1,0
113,6670#8,0
113,6669#2,0
113,6670#4,0
113,6669#7,0
113,6670#17,0
113,6670#7,0
113,6670#9,0
113,6670#19,0
113,104126#2,0
113,6670#1,0
113,6670#0,0
115,1289850#1,1
115,12811#0,1
115,9939#3,1
115,988343#0,1
115,2182#0,0
115,12863#0,0
115,1160852#1,0
115,2182#12,0
115,1951449#1,0
115,9939#0,0
115,35865#4,0
115,1234637#0,0
115,62321#0,0
115,41312#0,0
115,725603#23,0
115,1089021#0,0
118,155831#1,1
118,21#16,0
118,26549#3,0
118,176763#1,0
118,176763#0,0
118,985961#3,0
118,155831#3,0
118,1466974#4,0
118,156982#2,0
118,155831#2,0
118,706479#34,0
118,35451#6,0
118,1869249#13,0
118,208271#4,0
120,76383#4,1
120,13747#1,0
120,1403103#1,0
120,13747#12,0
120,72410#3,0
120,13747#7,0
120,13747#15,0
120,231433#17,0
120,468#26,0
120,830836#11,0
120,126639#0,0
120,404630#47,0
120,115656#4,0
120,72410#1,0
122,1049645#2,1
122,895066#2,1
122,2010658#3,1
122,699919#41,0
122,572651#2,0
122,262810#14,0
122,699919#40,0
122,700992#2,0
122,663095#1,0
122,1478895#14,0
122,64207#0,0
122,759593#43,0
122,1754774#18,0
122,511528#2,0
122,330051#100,0
122,64207#1,0
122,2559#8,0
122,84469#12,0
123,92015#3,1
123,708100#0,0
123,858997#1,0
123,1255474#1,0
123,1101002#4,0
123,865669#1,0
123,909535#6,0
123,203322#1,0
123,593439#1,0
123,726023#0,0
123,726023#1,0
123,136225#1,0
124,699442#1,1
124,55756#0,1
124,495#67,0
124,263173#178,0
124,495#39,0
124,1845604#1,0
124,495#44,0
124,428591#0,0
124,48020#11,0
124,5963#48,0
124,495#1,0
124,43892#0,0
124,728526#3,0
124,10317#1,0
124,11262#1,0
124,137184#21,0
128,4478#8,1
128,4478#1,0
128,4478#14,0
128,130859#13,0
128,47385#12,0
128,4478#22,0
128,4478#10,0
128,4478#23,0
128,4478#24,0
128,1090902#15,0
128,731543#9,0
128,4478#18,0
129,12471#7,1
129,263176#12,1
129,12471#2,1
129,263176#15,0
129,78673#2,0
129,1932401#42,0
129,1079271#2,0
129,12471#9,0
129,38539#1,0
129,980759#43,0
129,2431#11,0
129,2342#7,0
129,2342#6,0
131,2719#0,1
131,1852#39,1
131,181307#0,1
131,181307#9,1
131,583035#7,1
131,583035#2,1
131,583035#1,1
131,181307#20,1
131,88728#3,0
131,37027#20,0
131,30862#4,0
131,114356#20,0
131,33710#3,0
131,14267#4,0
131,34819#18,0
131,674763#0,0
131,1728447#3,0
131,1658098#1,0
131,70601#2,0
131,181307#8,0
133,306140#1,1
133,297260#1,0
133,343234#4,0
133,297260#20,0
133,243291#9,0
133,74136#71,0
133,40883#14,0
133,216500#0,0
133,35556#50,0
133,40886#6,0
133,6680#0,0
133,299955#1,0
133,9323#0,0
133,298810#0,0
133,84619#4,0
134,964411#0,1
134,48010#4,0
134,1280622#0,0
134,1064003#2,0
134,1927503#0,0
134,433690#3,0
134,48010#2,0
134,48010#3,0
134,117539#5,0
134,652699#41,0
134,527895#3,0
134,1966286#0,0
135,682506#8,1
135,33347#0,1
135,626645#2,0
135,216875#20,0
135,792908#9,0
135,688814#4,0
135,1856959#0,0
135,626920#13,0
135,682915#3,0
135,709003#13,0
135,1747461#4,0
135,690892#7,0
135,1747461#5,0
136,9826#4,1
136,1440422#0,0
136,113684#1,0
136,643800#14,0
136,19852#27,0
136,304742#0,0
136,231566#1,0
136,511551#5,0
136,19852#2,0
136,1177058#0,0
136,247115#9,0
136,247115#10,0
136,9826#5,0
136,175879#2,0
137,256445#0,1
137,76487#2,1
137,799395#19,1
137,42367#0,1
137,2008967#1,0
137,2404114#0,0
137,2403197#0,0
137,2373907#0,0
137,2373902#0,0
137,2428294#0,0
137,196730#0,0
137,2373894#0,0
137,2335205#0,0
137,278376#0,0
137,269580#17,0
137,42367#1,0
137,6608#12,0
137,76487#3,0
139,203138#20,1
139,2439#40,1
139,206148#1,0
139,269046#29,0
139,1361628#40,0
139,2439#2,0
139,381339#1,0
139,130104#4,0
139,74219#3,0
139,206148#24,0
139,255340#18,0
139,1896807#1,0
139,838723#1,0
139,1678651#4,0
140,3222#15,1
140,255760#15,0
140,5190#2,0
140,188871#1,0
140,4211#1,0
140,1314956#37,0
140,896406#2,0
140,90200#53,0
140,298584#5,0
140,6102#0,0
140,193679#0,0
140,292391#0,0
140,194267#1,0
140,90200#1,0
141,6257#4,1
141,6257#5,0
141,478611#5,0
141,23490#297,0
141,246115#2,0
141,259553#0,0
141,128065#1,0
141,1100870#1,0
141,266119#14,0
141,28204#10,0
141,74134#0,0
141,137184#21,0
141,7781#141,0
141,118102#0,0
141,6483#0,0
141,495#116,0
141,276965#2,0
141,259553#25,0
143,2707#4,1
143,270729#8,0
143,12678#32,0
143,1003890#9,0
143,12678#39,0
143,12678#0,0
143,12678#11,0
143,46627#4,0
143,597769#22,0
143,698021#2,0
143,270729#12,0
143,215432#23,0
143,12678#3,0
143,776221#7,0
143,4967#2,0
144,9169#0,1
144,1323730#0,1
144,1322437#0,1
144,1280711#0,1
144,1027234#0,1
144,1280703#0,1
144,46270#0,1
144,1322466#0,0
144,1052444#0,0
144,1322860#0,0
144,1280602#0,0
144,1322462#0,0
144,9168#0,0
144,9169#6,0
144,9169#3,0
147,5262#21,1
147,156277#6,0
147,1873037#59,0
147,6506#4,0
147,35222#2,0
147,268947#1,0
147,4953#46,0
147,828555#2,0
147,5106#43,0
147,23082#4,0
147,5262#36,0
147,5106#39,0
147,5601#7,0
147,23082#12,0
149,38718#3,1
149,38718#16,0
149,38718#26,0
149,38718#27,0
149,38718#15,0
149,38718#7,0
149,38718#24,0
149,2031474#14,0
149,1240891#0,0
149,558686#0,0
149,38718#0,0
149,1250208#0,0
149,841547#1,0
149,442551#7,0
150,30554#13,1
150,1948185#1,1
150,875271#0,1
150,699#5,0
150,699#3,0
150,2715#19,0
150,433#26,0
150,699#6,0
150,329399#5,0
150,513247#3,0
150,699#0,0
150,1034447#3,0
150,745417#14,0
150,30554#14,0
151,1502789#0,1
151,189383#0,0
151,42367#31,0
151,100591#3,0
151,42367#27,0
151,42367#0,0
151,1310060#2,0
151,133215#3,0
151,42367#1,0
151,169059#0,0
151,893370#0,0
151,374314#0,0
151,1499861#0,0
151,267081#1,0
151,42367#26,0
152,11521#24,1
152,2337#0,1
152,1235976#2,0
152,2337#147,0
152,11521#68,0
152,21981#0,0
152,1787019#25,0
152,2337#84,0
152,325716#0,0
152,2305952#22,0
152,2337#151,0
152,19974#0,0
152,19974#1,0
152,1073248#8,0
152,6207#9,0
152,2337#143,0
152,2337#99,0
152,211123#49,0
152,9545#218,0
153,428544#0,1
153,50672#1,1
153,1354016#0,1
153,1354018#0,1
153,1354020#0,1
153,428542#0,0
153,428542#16,0
153,1354015#0,0
153,428542#3,0
153,428542#8,0
153,428542#27,0
153,428542#22,0
153,428542#13,0
153,428542#17,0
158,28193#1,1
158,6587#67,1
158,6587#93,0
158,6587#98,0
158,6587#153,0
158,6587#157,0
158,508927#1,0
158,6587#131,0
158,6587#143,0
158,6587#83,0
158,6587#3,0
158,6587#76,0
158,6587#37,0
158,6587#38,0
158,6587#86,0
158,6638#5,0
158,6587#147,0
161,1031480#0,1
161,1010384#0,0
161,1768076#0,0
161,1010383#0,0
161,1010381#0,0
161,1010378#0,0
161,1641700#0,0
161,301963#3,0
161,1641495#0,0
161,1768105#0,0
161,1415002#0,0
161,397467#0,0
161,2431240#0,0
165,1013539#0,1
165,44315#0,1
165,735745#1,0
165,44315#1,0
165,44315#4,0
165,44315#2,0
165,635892#1,0
165,60693#2,0
165,44317#0,0
165,44315#11,0
165,1914587#1,0
165,599471#0,0
168,7629#6,1
168,43908#7,0
168,38536#5,0
168,384513#28,0
168,1834264#31,0
168,189829#18,0
168,1855587#21,0
168,1834264#50,0
168,67920#199,0
168,384513#53,0
168,263173#60,0
168,263173#67,0
168,1834264#26,0
168,1834264#53,0
169,255735#34,1
169,211789#4,1
169,3208#0,1
169,9652#14,1
169,96512#24,1
169,3208#9,0
169,843317#5,0
169,1105561#0,0
169,1329396#0,0
169,3208#22,0
169,685959#0,0
169,1825542#37,0
169,3208#3,0
169,3208#15,0
169,3208#5,0
170,23490#41,1
170,5037#18,0
170,88460#1,0
170,167509#2,0
170,11099#70,0
170,193881#17,0
170,249#167,0
170,518236#2,0
170,74134#71,0
170,276782#37,0
170,6609#85,0
170,90016#2,0
170,74134#104,0
170,8540#7,0
170,122371#4,0
170,44465#49,0
171,103720#0,1
171,103720#17,1
171,359077#0,0
171,36012#1,0
171,567471#0,0
171,36012#0,0
171,36012#13,0
171,631970#1,0
171,631950#0,0
171,566682#14,0
171,36013#0,0
171,259951#1,0
172,1731627#13,1
172,259#0,1
172,593821#0,0
172,52138#14,0
172,1086227#0,0
172,1203869#0,0
172,207596#1,0
172,337305#1,0
172,1641848#0,0
172,40656#2,0
172,558364#0,0
172,1376474#0,0
172,1731627#6,0
172,1731627#14,0
172,529832#34,0
172,1731627#8,0
172,205904#0,0
173,185167#2,1
173,761533#0,0
173,1926116#1,0
173,1926116#0,0
173,185167#4,0
173,185167#0,0
173,185167#6,0
173,1926116#6,0
173,185167#7,0
173,185167#1,0
174,175057#1,1
174,175067#0,0
174,175057#0,0
174,9586#29,0
174,28962#2,0
174,175059#0,0
174,940512#0,0
174,940512#1,0
174,219373#4,0
174,284#19,0
174,1391214#10,0
174,1178375#4,0
174,383265#7,0
174,238718#2,0
174,172594#15,0
176,10781#1,1
176,10781#0,1
176,276595#5,0
176,1256398#3,0
176,121328#9,0
176,1161196#7,0
176,603707#4,0
176,1896357#7,0
176,299916#0,0
176,1641848#0,0
176,194568#0,0
176,32953#0,0
176,1286775#0,0
176,10813#0,0
176,676710#1,0
176,8177#0,0
176,802561#0,0
177,260794#6,1
177,37849#23,1
177,2911#29,1
177,37849#19,1
177,38221#0,1
177,260794#4,1
177,8783#0,1
177,8554#7,1
177,8554#0,0
177,269826#0,0
177,321283#3,0
177,37849#21,0
177,33476#2,0
177,33476#5,0
179,4953#11,1
179,64918#41,1
179,43847#1,0
179,1465012#1,0
179,249#1,0
179,10500#9,0
179,47409#0,0
179,9183#19,0
179,10757#12,0
179,249#79,0
179,90192#19,0
179,235231#48,0
179,259553#22,0
179,235231#23,0
181,14714#3,1
181,2600#0,1
181,3336#0,1
181,35371#4,0
181,1392258#0,0
181,3336#6,0
181,7755#8,0
181,54821#0,0
181,627277#1,0
181,3336#7,0
181,2600#1,0
181,2600#4,0
185,52187#26,1
185,354161#1,0
185,126816#1,0
185,134648#2,0
185,12947#37,0
185,786876#28,0
185,12947#0,0
185,325910#0,0
185,1675526#0,0
185,1422141#1,0
185,12947#1,0
185,19506#2,0
185,1055171#3,0
185,132284#4,0
185,12947#24,0
186,6483#0,1
186,14958#44,0
186,22912#48,0
186,615401#1,0
186,709416#1,0
186,3222#25,0
186,269343#2,0
186,564386#1,0
186,481418#1,0
186,40775#6,0
186,29950#4,0
186,11099#67,0
186,5184#6,0
186,3222#13,0
186,6483#1,0
186,4953#84,0
186,74134#42,0
188,993646#3,1
188,116551#9,1
188,39645#60,0
188,39645#31,0
188,39645#87,0
188,240463#78,0
188,39645#36,0
188,39645#0,0
188,14281#2,0
188,9203#78,0
188,33600#14,0
188,965170#49,0
188,965170#0,0
188,1734519#0,0
190,31468#40,1
190,107779#0,1
190,665633#2,0
190,647145#17,0
190,2351886#1,0
190,116668#19,0
190,928257#2,0
190,663758#0,0
190,246190#2,0
190,22726#14,0
190,599927#3,0
190,665712#0,0
190,22727#12,0
190,646864#3,0
190,22726#0,0
196,1177058#0,1
196,523538#0,1
196,323059#0,1
196,38200#6,0
196,676236#2,0
196,224752#0,0
196,145383#0,0
196,9826#35,0
196,119938#2,0
196,627835#0,0
196,320004#0,0
196,240426#0,0
196,389995#0,0
196,323053#0,0
197,19938#0,1
197,2561#0,1
197,3450#62,0
197,423319#0,0
197,19938#2,0
