qid,docno,label
105,6963111#0,0
105,21893#12,0
105,6733764#29,0
105,3684412#25,0
105,6713459#4,0
105,3684549#1,0
105,5485726#42,0
105,7589873#2,0
105,2677457#11,0
106,48049#26,1
106,48049#28,1
106,821852#0,1
106,48049#0,1
106,2568702#0,0
106,1663595#0,0
106,48049#38,0
106,821852#9,0
106,821852#8,0
106,48049#19,0
109,196300#2,1
109,196300#76,0
109,7749704#1,0
109,6897726#0,0
109,4063430#1,0
109,4381800#4,0
109,6361899#1,0
109,196300#71,0
109,104950#20,0
109,1460455#1,0
110,1689926#17,1
110,22180#4,1
110,22180#0,1
110,2011136#9,0
110,22180#8,0
110,7316127#2,0
110,3588375#3,0
110,954454#0,0
110,5392425#2,0
110,3727214#2,0
110,6626900#6,0
111,57305#5,1
111,1785462#0,0
111,280006#0,0
111,6276831#0,0
111,5371519#0,0
111,5322002#0,0
111,3039215#1,0
111,1139178#0,0
111,627191#0,0
111,4055747#14,0
111,5332782#11,0
113,2828#1,1
113,2633553#1,1
113,321541#1,0
113,2427415#8,0
113,321541#2,0
113,1528773#11,0
113,2828#127,0
113,3068209#20,0
113,8183#49,0
113,1463561#3,0
114,238325#0,1
114,238325#5,1
114,717583#5,0
114,1299556#4,0
114,1299556#10,0
114,133689#1,0
114,1167626#15,0
114,3908807#22,0
114,3910073#12,0
114,1167626#12,0
116,7024184#1,1
116,1890605#6,1
116,7024184#18,0
116,3205812#1,0
116,45848#58,0
116,7024184#38,0
116,7024184#0,0
116,380554#12,0
116,7024184#29,0
116,1890605#47,0
116,7024184#2,0
117,914694#9,1
117,914694#0,0
117,914694#18,0
117,914694#24,0
117,914694#22,0
117,914694#13,0
117,914694#40,0
117,914694#32,0
117,914694#14,0
117,914694#42,0
118,4570882#0,1
118,4570882#7,1
118,4570882#31,1
118,4570882#19,0
118,4570882#47,0
118,4570882#38,0
118,91500#6,0
118,4570882#43,0
118,4672754#3,0
118,4570882#40,0
119,20670#1,1
119,20670#2,1
119,20670#0,0
119,20670#6,0
119,20670#16,0
119,1038#7,0
119,20670#23,0
119,6756018#1,0
119,1849096#42,0
119,6787362#1,0
120,146993#0,1
120,93247#16,1
120,1631723#2,1
120,1634774#0,1
120,1923347#4,0
120,4413790#1,0
120,2227196#45,0
120,4884997#5,0
120,4588029#8,0
120,94870#4,0
122,2743#142,1
122,2952830#7,1
122,2952830#10,1
122,2952830#9,1
122,2952830#11,1
122,7657957#5,1
122,7745636#3,0
122,14091#63,0
122,2952830#6,0
122,2276299#22,0
124,591588#25,1
124,4716671#75,1
124,258413#35,1
124,4428744#0,1
124,436467#13,0
124,436467#1,0
124,4870541#62,0
124,4428744#9,0
124,4870541#11,0
124,591588#23,0
125,6326980#4,1
125,4918800#4,1
125,359886#29,1
125,53168#30,0
125,359886#25,0
125,1585384#2,0
125,2600043#2,0
125,1707793#14,0
125,4184954#2,0
125,2736870#0,0
126,2190231#0,1
126,2190231#47,0
126,2190231#22,0
126,2190231#32,0
126,2190231#25,0
126,2190231#68,0
126,6444020#1,0
126,2190231#21,0
126,5097620#2,0
126,5898104#1,0
127,53346#6,1
127,3385467#1,0
127,7386805#1,0
127,1318958#7,0
127,3813499#7,0
127,6984583#1,0
127,775118#17,0
127,2768091#0,0
127,1072803#4,0
127,7431#42,0
128,210557#0,1
128,210557#16,1
128,210557#24,0
128,210557#1,0
128,210557#10,0
128,210557#7,0
128,653578#0,0
128,210557#3,0
128,1174639#0,0
128,210557#22,0
129,132568#1,1
129,132568#10,1
129,132568#0,0
129,1206068#52,0
129,132568#97,0
129,1802365#1,0
129,1606499#57,0
129,132568#103,0
129,3308702#8,0
129,132568#122,0
130,29597#1,1
130,30860#106,1
130,7588251#0,1
130,29597#5,0
130,29597#3,0
130,7588251#1,0
130,29597#4,0
130,29597#28,0
130,7162938#1,0
130,29597#2,0
131,184724#1,1
131,2014733#14,0
131,7415408#1,0
131,184724#6,0
131,817363#1,0
131,4431180#7,0
131,3056072#15,0
131,815372#3,0
131,10431#12,0
136,1305467#50,1
136,1305467#58,0
136,1305467#56,0
136,2648412#19,0
136,7538508#3,0
136,1305467#51,0
136,204723#40,0
136,795296#23,0
136,266457#25,0
136,110899#14,0
139,21464#1,1
139,186653#3,1
139,11147#27,1
139,21464#30,0
139,21464#31,0
139,4468956#33,0
139,191909#7,0
139,21464#37,0
139,18755#37,0
139,191909#6,0
141,577274#6,1
141,39378#12,0
141,39378#7,0
141,3952782#4,0
141,4111962#0,0
141,4111656#2,0
141,233738#5,0
141,4615479#10,0
141,39378#2,0
141,4112902#0,0
141,65546#16,0
142,771752#51,1
142,771752#0,1
142,771752#54,1
142,771752#59,1
142,771752#49,1
142,771752#35,1
142,771752#78,0
142,771752#25,0
142,771752#16,0
142,771752#70,0
144,1922672#2,1
144,1922672#42,1
144,565684#3,1
144,11170#0,0
144,137552#14,0
144,1922672#119,0
144,1950336#0,0
144,1922672#1,0
144,2886663#0,0
144,4613623#6,0
145,170703#2,1
145,2079370#1,1
145,2479642#7,0
145,170703#6,0
145,1361209#2,0
145,170703#7,0
145,2479642#8,0
145,170703#4,0
145,2195072#1,0
145,187030#4,0
146,314622#2,1
146,862816#5,0
146,3200235#3,0
146,314622#66,0
146,7220499#24,0
146,314622#49,0
146,1210453#8,0
146,314622#71,0
146,314622#34,0
146,314622#5,0
147,70371#1,1
147,715537#10,0
147,342645#6,0
147,70371#46,0
147,715537#8,0
147,7659720#4,0
147,17714#55,0
147,3482431#95,0
147,70371#45,0
147,715537#9,0
149,14023#0,1
149,6691330#0,0
149,6691330#1,0
149,2840221#0,0
149,6572765#1,0
149,3588392#0,0
149,14023#2,0
149,1249023#0,0
149,4750626#1,0
149,1134009#0,0
151,732#133,1
151,205274#3,0
151,15626#79,0
151,15626#7,0
151,1294355#11,0
151,15626#8,0
151,205274#5,0
151,6484298#0,0
151,15626#6,0
151,321277#25,0
151,13446#0,0
152,1771599#9,1
152,1771599#1,1
152,1771599#12,0
152,1771599#7,0
152,1771599#3,0
152,1771599#8,0
152,1771599#0,0
152,1771599#5,0
152,1771599#23,0
152,1771599#19,0
154,3027#153,1
154,3027#0,1
154,3027#159,0
154,3027#152,0
154,679119#6,0
154,6895040#9,0
154,6835949#2,0
154,3183157#2,0
154,3226643#4,0
154,6828023#1,0
154,3027#27,0
155,3440540#0,1
155,3440540#33,0
155,3440540#32,0
155,3440540#13,0
155,3440540#31,0
155,3440540#29,0
155,3440540#26,0
155,3440540#12,0
155,3440540#24,0
155,3440540#30,0
156,32259#1,1
156,32259#4,1
156,3779005#1,0
156,1064341#23,0
156,3509726#6,0
156,1742753#3,0
156,863052#27,0
156,3711903#5,0
156,1823994#5,0
156,1569211#9,0
156,943021#11,0
156,208121#3,0
158,186046#5,1
158,186046#0,0
158,3200753#10,0
158,7467400#2,0
158,186046#66,0
158,2635952#1,0
158,3037912#1,0
158,5837546#1,0
158,186046#52,0
158,4592101#1,0
161,35618#1,1
161,35618#14,1
161,2450445#1,0
161,1742616#7,0
161,35618#31,0
161,1372120#18,0
161,7575857#9,0
161,4363221#22,0
161,644647#1,0
161,319051#3,0
161,35618#8,0
162,651445#1,1
162,651445#0,0
162,652068#8,0
162,1783478#0,0
162,3684332#1,0
162,1783478#3,0
162,652068#11,0
162,1783478#1,0
162,652068#0,0
162,2606204#0,0
163,1342711#161,1
163,1356886#30,1
163,1342711#165,1
163,1342711#160,1
163,1356886#28,1
163,1342711#86,1
163,1362327#6,1
163,1342711#272,0
163,1356886#3,0
163,1358247#9,0
163,1356886#42,0
164,8599#0,1
164,8599#10,1
164,273027#4,1
164,8599#11,1
164,53685#0,1
164,5014398#11,0
164,1566336#38,0
164,2097965#0,0
164,1231775#0,0
164,4032353#4,0
166,109897#11,1
166,109897#3,1
166,109897#0,0
166,109897#48,0
166,109897#44,0
166,109897#58,0
166,109897#56,0
166,109897#34,0
166,155071#8,0
166,109897#38,0
166,109897#59,0
167,339570#2,1
167,4838998#1,0
167,4838998#3,0
167,1351420#11,0
167,4667474#11,0
167,4724987#7,0
167,6388327#1,0
167,1394484#4,0
167,5204124#1,0
167,107453#3,0
169,2198912#16,1
169,607688#8,0
169,2490922#15,0
169,607688#7,0
169,979437#4,0
169,7631782#22,0
169,4987691#16,0
169,4481355#5,0
169,607688#10,0
169,2534194#52,0
170,1287087#1,1
170,239947#0,1
170,239947#7,0
170,239947#6,0
170,188792#2,0
170,1829318#4,0
170,1761685#1,0
170,7409051#3,0
170,4948213#2,0
170,268599#6,0
170,5974992#2,0
171,3064#0,1
171,85064#11,0
171,5277588#4,0
171,3064#23,0
171,3064#20,0
171,7673751#2,0
171,4652372#4,0
171,541444#9,0
171,3648750#3,0
171,5395958#3,0
171,2500117#3,0
172,943696#25,1
172,943696#17,1
172,2935733#3,1
172,1785462#4,0
172,10296#91,0
172,209004#1,0
172,129712#31,0
172,817690#37,0
172,10296#94,0
172,4098556#5,0
172,943696#0,0
175,2158172#5,1
175,2537884#22,1
175,2537884#41,1
175,21893#29,1
175,2537884#0,0
175,2537884#23,0
175,1585411#7,0
175,169053#0,0
175,2537884#59,0
175,2537884#21,0
176,184222#1,1
176,1377#2,1
176,3397920#1,1
176,6946442#1,1
176,1377#42,0
176,1377#39,0
176,721045#13,0
176,1377#27,0
176,3213027#6,0
176,4442803#0,0
177,4029#0,1
177,3822109#1,1
177,4059021#1,1
177,7183830#28,0
177,801756#5,0
177,672310#17,0
177,36670#55,0
177,672310#13,0
177,3379665#5,0
177,672310#16,0
178,1352993#0,1
178,5720110#1,0
178,3746078#2,0
178,4581600#1,0
178,542596#1,0
178,80777#0,0
178,3485146#1,0
178,3634048#1,0
178,7656539#0,0
178,4797719#2,0
178,26389#0,0
179,83434#4,1
179,638581#0,0
179,83434#76,0
179,83434#14,0
179,83434#35,0
179,83434#49,0
179,83434#44,0
179,83434#108,0
179,259473#2,0
179,83434#22,0
183,465186#28,1
183,465186#12,1
183,465186#1,1
183,465186#63,0
183,465186#10,0
183,500018#6,0
183,465186#42,0
183,465186#61,0
183,693016#1,0
183,465186#62,0
183,500018#11,0
185,55371#13,1
185,55371#17,1
185,55371#4,1
185,55371#0,1
185,55371#11,1
185,55467#10,1
185,55371#35,0
185,55371#12,0
185,55371#26,0
185,55048#5,0
187,23572#134,1
187,80260#1,1
187,80260#46,1
187,5895929#10,1
187,18305#20,1
187,5175567#62,1
187,169260#0,1
187,5175567#82,0
187,125611#30,0
187,1820920#29,0
188,451262#2,1
188,2866142#13,1
188,385053#5,1
188,451262#13,0
188,451262#0,0
188,451262#11,0
188,451262#15,0
188,761886#0,0
188,4023678#0,0
188,2637252#49,0
190,4562060#0,1
190,4562060#21,1
190,4562060#78,0
190,340573#11,0
190,4562060#58,0
190,4984313#8,0
190,3862826#0,0
190,4562060#5,0
190,4562060#51,0
190,469966#16,0
191,64#11,1
191,6154516#0,0
191,1572965#0,0
191,6154516#2,0
191,3383114#0,0
191,3013451#1,0
191,4351071#17,0
191,1014053#7,0
191,3494950#17,0
191,305800#5,0
193,816271#3,1
193,816271#17,1
193,816271#14,1
193,816271#19,0
193,816271#0,0
193,816271#29,0
193,816271#26,0
193,816271#22,0
193,816271#11,0
193,682961#3,0
193,3213068#6,0
194,1206#0,1
194,1206#3,0
194,1591790#1,0
194,7228707#1,0
194,5256207#1,0
194,4193288#1,0
194,2980#5,0
194,7709#4,0
194,4741015#1,0
194,1500412#1,0
195,3597283#4,1
195,3597283#7,1
195,3597283#51,1
195,3597283#6,1
195,3597283#27,0
195,3597283#50,0
195,240980#4,0
195,6689893#7,0
195,2967988#7,0
195,3597283#52,0
195,5185131#9,0
195,4104371#1,0
195,3597283#5,0
197,1871#4,1
197,7707401#3,1
197,794011#10,1
197,794011#13,1
197,794011#1,1
197,1871#68,0
197,1514018#2,0
197,5396790#1,0
197,794011#0,0
197,6949493#123,0
197,794011#8,0
198,4994777#6,1
198,4994777#28,0
198,4994777#20,0
198,4994777#12,0
198,4994777#36,0
198,4994777#26,0
198,4994777#43,0
198,4994777#2,0
198,4994777#31,0
198,4994777#29,0
200,6354605#1,1
200,116661#5,0
200,6354605#11,0
200,4482248#3,0
200,6354605#0,0
200,4411216#2,0
200,6843956#0,0
200,6354605#12,0
200,116661#0,0
200,6843956#3,0
201,2221022#92,1
201,2221022#147,1
201,2221022#0,1
201,2221022#175,0
201,2221022#211,0
201,2221022#3,0
201,2221022#245,0
201,177072#28,0
201,2221022#93,0
201,2221022#1,0
201,2221022#209,0
202,2408428#10,1
202,4472867#14,1
202,2473#0,1
202,2908849#2,1
202,1775356#3,1
202,2408428#0,1
202,1657#0,0
202,92057#5,0
202,8241#0,0
202,7215964#4,0
202,6371#28,0
203,621620#0,1
203,107442#53,0
203,1701548#2,0
203,107442#0,0
203,621619#0,0
203,107442#23,0
203,107442#35,0
203,621619#6,0
203,624386#18,0
203,6191927#1,0
203,107442#1,0
203,107442#41,0
203,107442#2,0
203,107442#3,0
205,1043669#0,1
205,1043669#59,0
205,1043669#1,0
205,1043669#66,0
205,1043669#63,0
205,1043669#61,0
205,4158651#1,0
205,194985#1,0
205,4814865#1,0
205,1849374#1,0
206,2394108#0,1
206,6923275#1,0
206,2394108#30,0
206,2394108#31,0
206,7390985#3,0
206,2394108#25,0
206,2685220#1,0
206,2394108#71,0
206,2394108#1,0
206,4787701#1,0
208,22566#2,1
208,3767239#93,1
208,22566#0,0
208,22566#42,0
208,22566#3,0
208,22566#34,0
208,894861#4,0
208,22566#4,0
208,22566#27,0
208,22566#50,0
209,4047640#7,1
209,4047640#0,1
209,257488#5,1
209,4047640#1,1
209,6352749#3,1
209,4047640#4,1
209,4764607#20,0
209,4764607#19,0
209,858#54,0
209,13319#13,0
210,1394674#1,1
210,1394674#0,1
210,1394674#23,0
210,1394674#9,0
210,919912#18,0
210,1394674#3,0
210,1394674#21,0
210,4925377#4,0
210,4575252#1,0
210,7327075#1,0
211,1035334#10,1
211,1035334#9,1
211,419214#8,0
211,1134#161,0
211,1035334#5,0
211,2822151#5,0
211,6411854#4,0
211,979437#4,0
211,1035334#0,0
211,6980974#4,0
211,1035334#1,0
213,32097#41,1
213,101024#17,1
213,101024#18,1
213,101024#19,1
213,101024#16,1
213,56075#1,1
213,1932136#3,1
213,101024#20,0
213,2510623#43,0
213,101024#11,0
215,6033385#24,1
215,6033385#20,0
215,6488884#2,0
215,7539087#7,0
215,2692648#25,0
215,6033385#25,0
215,2489#36,0
215,6033385#0,0
215,6488884#0,0
215,6033385#18,0
216,223873#0,1
216,408840#3,0
216,1987549#0,0
216,4901249#1,0
216,4508382#1,0
216,4997258#5,0
216,223873#3,0
216,1015709#5,0
216,6071028#13,0
216,46212#85,0
218,99925#103,1
218,99925#1,1
218,99925#0,0
218,5482998#1,0
218,99925#101,0
218,3602288#0,0
218,99925#36,0
218,191980#108,0
218,95478#7,0
218,99925#64,0
218,99925#78,0
220,2815689#2,1
220,35103#12,1
220,30280#2,1
220,85797#9,0
220,4499352#7,0
220,5266894#3,0
220,3637000#3,0
220,2839118#20,0
220,164829#34,0
220,2890308#11,0
220,5267066#15,0
221,63573#3,1
221,2709877#2,1
221,195030#1,1
221,45#19,0
221,18356#1,0
221,45#29,0
221,6334503#1,0
221,222871#3,0
221,326483#10,0
221,899996#13,0
221,45#0,0
227,283320#5,1
227,283320#0,0
227,283320#3,0
227,283320#6,0
227,283320#2,0
227,283320#108,0
227,283320#57,0
227,283320#103,0
227,283320#43,0
227,283320#10,0
228,821748#0,1
228,3709903#0,0
228,7104264#2,0
228,1125929#35,0
228,7398454#6,0
228,2148326#0,0
228,5263352#0,0
228,5225788#0,0
228,5246185#0,0
228,138403#5,0
229,152788#6,1
229,152788#0,0
229,4661821#3,0
229,6777757#0,0
229,626435#0,0
229,5138995#0,0
229,3027976#1,0
229,3647805#1,0
229,4037628#0,0
229,739098#11,0
230,744713#0,1
230,744713#31,1
230,140160#12,0
230,2322086#12,0
230,1300093#12,0
230,708622#21,0
230,7274209#4,0
230,1639253#3,0
230,980110#4,0
230,32308#5,0
231,4257377#0,1
231,279735#16,1
231,4257377#2,0
231,164138#105,0
231,4257377#1,0
231,164138#102,0
231,71924#18,0
231,4095934#1,0
231,279735#15,0
231,693440#2,0
232,403868#71,1
232,403868#27,1
232,403868#218,1
232,403868#39,1
232,403868#80,1
232,403868#0,1
232,403868#117,0
232,403868#185,0
232,403868#25,0
232,403868#2,0
232,2044172#7,0
233,42525#0,1
233,523062#0,1
233,42525#34,1
233,1322633#4,1
233,9773#53,1
233,42525#7,1
233,155989#1,1
233,4054229#6,1
233,523062#6,0
233,108207#42,0
234,107203#12,1
234,3130402#5,1
234,1475912#18,1
234,2215572#59,0
234,107203#19,0
234,107203#32,0
234,107203#70,0
234,4608295#16,0
234,14091#17,0
234,4058425#13,0
237,761127#12,1
237,761127#1,1
237,761127#34,0
237,761127#13,0
237,761127#9,0
237,761127#35,0
237,199718#2,0
237,3919643#4,0
237,761127#0,0
237,4160272#1,0
238,714415#0,1
238,2159788#2,0
238,980997#1,0
238,373564#2,0
238,158573#3,0
238,2852996#9,0
238,85863#149,0
238,343420#1,0
238,3503019#1,0
238,896635#4,0
239,5214#12,1
239,773906#7,1
239,10582#21,1
239,773906#2,1
239,773906#1,1
239,773906#5,1
239,5214#8,0
239,5214#13,0
239,773906#4,0
239,143376#1,0
239,10582#22,0
239,773906#9,0
240,787153#1,1
240,234969#28,1
240,14761#9,1
240,14761#3,1
240,14761#5,0
240,52268#8,0
240,14761#13,0
240,14761#2,0
240,14761#83,0
240,14761#0,0
240,14761#8,0
241,105407#2,1
241,2100104#0,0
241,202669#4,0
241,1405033#4,0
241,1509926#2,0
241,7350910#15,0
241,3464888#1,0
241,569751#1,0
241,1539002#1,0
241,306#3,0
241,11313#15,0
243,2695934#0,1
243,2695934#17,0
243,2695934#20,0
243,2695934#19,0
243,2695934#21,0
243,2695934#13,0
243,2695934#49,0
243,2695934#12,0
243,2704711#2,0
243,1208633#11,0
245,126636#0,1
245,3905859#60,1
245,2103676#69,1
245,2103676#81,0
245,4690774#141,0
245,2103676#89,0
245,4690774#143,0
245,126636#2,0
245,18820#9,0
245,5119155#1,0
247,3176045#65,1
247,80965#1,1
247,39620#4,1
247,547465#1,0
247,2765057#1,0
247,733791#22,0
247,7164651#0,0
247,702415#1,0
247,802098#1,0
247,6242889#1,0
247,3805656#3,0
248,206211#7,1
248,5239868#50,0
248,206211#0,0
248,190901#6,0
248,54371#97,0
248,130177#6,0
248,1792878#4,0
248,7690417#13,0
248,41098#37,0
248,1534774#3,0
248,3024547#11,0
250,4082486#1,1
250,5072631#0,1
250,2800#1,1
250,280966#40,0
250,2800#10,0
250,1691297#0,0
250,1776369#0,0
250,4857612#1,0
250,285964#0,0
250,2199024#0,0
250,2921328#2,0
250,2800#63,0
253,21246#22,1
253,21246#23,0
253,9946#8,0
253,21246#16,0
253,412908#3,0
253,2595556#0,0
253,9946#48,0
253,3327785#0,0
253,9946#50,0
253,9946#57,0
254,20670#0,1
254,20670#16,1
254,1849096#42,0
254,20670#30,0
254,20670#31,0
254,20670#6,0
254,20670#26,0
254,20670#17,0
254,20670#52,0
254,20670#8,0
256,1849096#63,1
256,2870620#9,0
256,1678171#2,0
256,2870620#2,0
256,3894663#1,0
256,2870620#35,0
256,2870620#33,0
256,2870620#4,0
256,4744479#3,0
256,25839#33,0
257,255729#8,1
257,255729#22,1
257,255729#2,1
257,1827361#4,0
257,194739#5,0
257,2384697#9,0
257,255729#1,0
257,4083019#4,0
257,53168#10,0
257,932317#5,0
257,1673568#1,0
258,1435813#0,1
258,116592#0,1
258,2900343#2,0
258,113770#6,0
258,3420973#11,0
258,1892944#30,0
258,113770#3,0
258,2900343#0,0
258,145167#0,0
258,110334#1,0
259,5716378#0,1
259,5902052#5,1
259,5716378#34,0
259,5590851#16,0
259,5716378#32,0
259,5716378#36,0
259,5716378#50,0
259,5716378#41,0
259,4592751#5,0
259,5699029#1,0
260,4824665#2,1
260,3448347#5,0
260,2944#5,0
260,7086840#1,0
260,5104315#2,0
260,54390#5,0
260,2101864#1,0
260,7579648#7,0
260,4896128#22,0
260,1207377#2,0
260,134773#9,0
262,85383#10,1
262,1917994#21,0
262,295005#29,0
262,85383#0,0
262,427783#5,0
262,665881#60,0
262,6733764#101,0
262,5380047#1,0
262,1917994#19,0
262,128309#35,0
262,1917994#11,0
263,70090#21,1
263,70090#13,1
263,70090#67,0
