qid,docno,label
75,4067#48,0
75,60243#2,0
75,131709#1,0
75,115213#7,0
75,44135#2,0
77,1466279#6,1
77,68195#7,0
77,2954#31,0
77,349754#0,0
77,37377#36,0
77,122854#8,0
77,15045#1,0
77,24697#44,0
77,50505#6,0
77,273121#9,0
80,202887#2,1
80,202887#10,1
80,202887#3,1
80,202887#0,0
80,202887#4,0
80,202887#8,0
80,202887#13,0
80,202887#11,0
80,4209#5,0
80,4196#32,0
82,49666#11,1
82,11793#15,1
82,41716#14,1
82,319237#11,0
82,11793#22,0
82,89855#7,0
82,11793#10,0
82,204796#36,0
82,3806#8,0
82,81282#0,0
83,3971#0,1
83,3976#1,1
83,307060#1,0
83,54500#0,0
83,3975#11,0
83,3971#13,0
83,82077#0,0
83,92732#2,0
83,3971#14,0
83,3974#3,0
84,15398#0,1
84,15398#1,0
84,15424#6,0
84,15398#6,0
84,15398#4,0
84,13535#39,0
84,345347#1,0
84,15398#5,0
84,15398#3,0
84,6881#4,0
85,294797#0,1
85,294797#1,1
85,366188#8,1
85,294797#9,0
85,284771#4,0
85,101137#0,0
85,390200#0,0
85,319510#7,0
85,45826#19,0
85,368157#1,0
87,283477#0,1
87,13156#10,1
87,5146#3,1
87,35207#0,1
87,34680#25,0
87,34680#41,0
87,5146#2,0
87,281123#1,0
87,34680#24,0
87,5146#5,0
88,135708#1,1
88,135701#0,1
88,22358#6,1
88,54298#5,0
88,135708#0,0
88,135701#2,0
88,154151#8,0
88,234641#6,0
88,135701#1,0
88,290966#14,0
89,13264#4,1
89,13264#0,1
89,13190#10,1
89,23826#8,1
89,13264#3,0
89,13264#2,0
89,13264#7,0
89,13264#11,0
89,13264#13,0
89,2784#16,0
90,336305#16,1
90,336305#8,1
90,336305#0,1
90,336305#11,0
90,336305#1,0
90,365754#0,0
90,100166#6,0
90,16835#19,0
90,77929#12,0
90,48646#0,0
91,342056#0,1
91,346144#0,1
91,49#57,0
91,170842#1,0
91,3324#10,0
91,215678#9,0
91,60356#1,0
91,207993#2,0
91,6906#45,0
91,16460#5,0
92,3114#0,1
92,3107#33,1
92,3107#31,1
92,3720#0,1
92,6276#3,1
92,61759#66,0
92,2739#22,0
92,3720#2,0
92,358105#6,0
92,60943#46,0
93,237074#0,1
93,14110#97,1
93,237074#6,1
93,237074#8,1
93,237074#5,1
93,237074#4,1
93,237074#2,0
93,265867#9,0
93,237074#7,0
93,237074#1,0
94,1008173#6,1
94,1008173#4,1
94,1008173#5,1
94,325108#18,0
94,73916#0,0
94,12184#0,0
94,336980#0,0
94,20008#0,0
94,1008173#3,0
94,3302#22,0
94,203285#14,0
94,156898#53,0
94,20205#3,0
97,389826#0,1
97,389826#7,1
97,407874#0,0
97,318879#0,0
97,44#67,0
97,222914#4,0
97,36472#0,0
97,12216#54,0
97,90343#2,0
97,392058#25,0
100,207844#30,1
100,6469#15,0
100,207844#32,0
100,102354#4,0
100,102354#2,0
100,102354#0,0
100,102354#5,0
100,838#17,0
100,206119#0,0
100,230540#10,0
101,389349#0,1
101,389349#1,1
101,6211#14,1
101,6211#15,1
101,4266#20,1
101,260034#5,1
101,6211#17,0
101,6211#18,0
101,279537#2,0
101,4264#21,0
102,46181#0,1
102,281040#0,0
102,280237#0,0
102,280759#0,0
102,125354#0,0
102,50798#1,0
102,131717#0,0
102,242721#0,0
102,320135#0,0
102,386062#0,0
103,12356#0,1
103,12356#1,1
103,58004#0,1
103,287440#0,1
103,13072#0,1
103,12356#5,0
103,269633#0,0
103,252748#0,0
103,146058#4,0
103,3597#42,0
105,14704#1,1
105,14704#20,1
105,12847#0,1
105,258317#0,0
105,93883#46,0
105,432378#1,0
105,4650#1,0
105,4522#0,0
105,4522#2,0
105,365564#5,0
106,25040#1,1
106,16424#0,0
106,264094#0,0
106,25040#0,0
106,52900#0,0
106,15633#0,0
106,123942#0,0
106,133288#0,0
106,4196#32,0
106,8347#2,0
107,11285#19,1
107,11285#7,0
107,11285#5,0
107,11285#3,0
107,11285#1,0
107,11285#13,0
107,11285#14,0
107,11285#9,0
107,11285#0,0
107,11285#6,0
110,4089#8,1
110,159872#0,0
110,54455#0,0
110,54474#0,0
110,54457#6,0
110,4089#20,0
110,159863#0,0
110,4089#10,0
110,410074#1,0
110,54457#1,0
112,4402#9,1
112,4402#0,0
112,67639#0,0
112,4402#1,0
112,26485#0,0
112,26541#0,0
112,20592#0,0
112,109647#0,0
112,27798#0,0
112,67625#0,0
114,435536#0,1
114,435477#0,0
114,264659#1,0
114,321936#0,0
114,188142#8,0
114,233508#5,0
114,331851#0,0
114,273083#0,0
114,153402#8,0
114,394965#0,0
115,208730#0,1
115,340226#2,1
115,11460#2,1
115,54376#3,1
115,198439#4,0
115,82216#5,0
115,11448#13,0
115,83156#5,0
115,130953#38,0
115,71317#1,0
116,2374088#0,1
116,14704#23,0
116,39968#3,0
116,63081#13,0
116,66982#43,0
116,1124#2,0
116,24418#8,0
116,39126#0,0
116,2835#50,0
116,134546#10,0
117,129697#2,1
117,44#20,0
117,97512#0,0
117,1020#1,0
117,215663#0,0
117,115483#29,0
117,10793#18,0
117,27973#2,0
117,124032#16,0
117,226007#7,0
118,22117#0,1
118,16849#25,1
118,206974#0,1
118,211490#3,1
118,16849#0,1
118,22117#3,1
118,22117#4,1
118,22117#2,0
118,22117#1,0
118,243312#0,0
118,22117#5,0
118,22117#6,0
119,89455#3,1
119,6974#0,1
119,89455#7,1
119,89455#11,1
119,89455#30,1
119,140750#42,1
119,89455#24,1
119,89455#16,0
119,89455#29,0
119,89455#15,0
122,4792#0,1
122,3468#0,1
122,16366#0,1
122,4768#0,1
122,13660#0,1
122,4759#12,1
122,3468#1,0
122,4932#0,0
122,112500#5,0
122,279298#5,0
125,270696#12,1
125,269874#0,1
125,188663#0,1
125,270696#10,1
125,270580#3,1
125,51411#0,0
125,269874#5,0
125,338096#5,0
125,269874#1,0
125,269874#2,0
126,75335#1,1
126,349548#15,1
126,365079#48,0
126,248253#3,0
126,198304#9,0
126,282097#0,0
126,365079#92,0
126,75335#0,0
126,75335#4,0
126,28055#3,0
127,74708#5,1
127,74708#3,1
127,74708#0,1
127,74708#7,1
127,74708#1,1
127,5815#3,1
127,74708#2,1
127,17187#6,1
127,17187#0,1
127,26208#16,0
129,203636#45,1
129,203636#0,1
129,203636#42,0
129,12980#4,0
129,203636#49,0
129,203636#43,0
129,203636#26,0
129,203636#37,0
129,203636#44,0
129,203636#46,0
130,14028#74,1
130,14028#4,1
130,307394#0,1
130,14028#60,0
130,309525#2,0
130,30331#0,0
130,14028#14,0
130,307394#2,0
130,271381#2,0
130,14028#20,0
132,557870#0,1
132,201391#0,0
132,237005#2,0
132,14310#2,0
132,6816#1,0
132,194239#0,0
132,3399#0,0
132,261356#1,0
132,146169#56,0
132,144207#1,0
135,21024#7,1
135,21024#9,0
135,21024#13,0
135,21024#0,0
135,27305#19,0
135,21024#8,0
135,247232#2,0
135,21024#16,0
135,21024#18,0
135,159560#4,0
138,3942#21,1
138,3942#14,1
138,3942#10,1
138,3942#13,1
138,3942#12,1
138,368600#0,0
138,3942#1,0
138,369384#2,0
138,3942#35,0
138,60948#39,0
138,3942#25,0
138,213686#33,0
139,119268#28,1
139,206265#7,1
139,49884#2,1
139,98541#2,1
139,155142#15,1
139,123919#46,0
139,3803#9,0
139,218859#8,0
139,157371#15,0
139,228637#0,0
140,6725#0,1
140,6725#11,1
140,13300#1,1
140,6725#4,0
140,24160#7,0
140,6236#5,0
140,9#22,0
140,24157#6,0
140,122549#0,0
140,142977#1,0
141,20676#1,1
141,396243#0,0
141,317685#0,0
141,49084#0,0
141,304795#0,0
141,41541#2,0
141,201300#2,0
141,143653#3,0
141,41541#0,0
141,77159#7,0
142,25523#2,1
142,59090#1,1
142,324037#6,1
142,25523#1,0
142,25523#3,0
142,59090#10,0
142,121542#2,0
142,114915#1,0
142,46773#6,0
142,68692#39,0
143,963282#0,1
143,60650#3,0
143,3235#4,0
143,147299#0,0
143,266670#2,0
143,150357#8,0
143,15037#5,0
143,20693#38,0
143,311187#0,0
143,77431#0,0
144,3299#16,1
144,3303#13,1
144,3303#3,1
144,3303#6,1
144,3303#4,0
144,31653#2,0
144,3299#13,0
144,387660#21,0
144,227571#1,0
144,123036#3,0
145,320883#1,1
145,336890#4,1
145,304969#0,0
145,188325#0,0
145,188319#0,0
145,336581#0,0
145,311213#6,0
145,306270#0,0
145,311660#0,0
145,306326#5,0
145,336909#1,0
145,336890#0,0
145,336890#6,0
145,336890#1,0
145,336890#2,0
146,1477111#0,1
146,3324#8,0
146,79075#28,0
146,176447#4,0
146,9611#7,0
146,349296#5,0
146,159733#0,0
146,318241#5,0
146,320304#26,0
146,10815#1,0
147,268319#14,1
147,315554#0,0
147,291449#0,0
147,80039#3,0
147,141574#24,0
147,212489#1,0
147,525403#0,0
147,3806#8,0
147,268319#7,0
147,387940#0,0
148,3817#0,1
148,3817#49,0
148,126452#29,0
148,3817#44,0
148,3817#17,0
148,77316#9,0
148,135385#9,0
148,2986#4,0
148,4508#46,0
148,135385#12,0
151,199581#3,1
151,199581#4,1
151,199581#18,0
151,199581#24,0
151,199581#15,0
151,199581#16,0
151,199581#25,0
151,199581#0,0
151,199581#8,0
151,199581#5,0
152,7801#32,1
152,7801#71,0
152,7801#62,0
152,7801#9,0
152,7801#7,0
152,7801#26,0
152,7801#67,0
152,7801#16,0
152,7801#66,0
152,7801#61,0
153,77157#0,1
153,364567#0,1
153,3794#7,0
153,380054#0,0
153,190424#0,0
153,380054#1,0
153,410247#11,0
153,387763#1,0
153,6439#0,0
153,44992#0,0
154,3219#1,1
154,279761#52,1
154,10793#3,1
154,3219#0,1
154,3282#2,0
154,28980#8,0
154,57982#13,0
154,6245#2,0
154,3282#10,0
154,110440#10,0
155,2467930#0,1
155,2467930#17,1
155,2467930#7,1
155,2467930#9,1
155,2467930#3,1
155,2467930#5,1
155,2467930#19,1
155,2467930#2,1
155,2467930#21,1
155,2467930#15,1
155,3794#7,0
155,13765#47,0
155,185390#3,0
155,318427#6,0
155,318427#5,0
155,3331#1,0
155,49191#3,0
155,379734#1,0
155,293209#10,0
155,59338#8,0
158,12539#48,1
158,12539#19,1
158,12539#0,1
158,12539#5,1
158,12539#1,1
158,12539#40,0
158,12539#8,0
158,12539#15,0
158,12539#43,0
158,12539#3,0
158,337117#1,0
158,13267#164,0
158,12539#68,0
159,51568#15,1
159,68245#1,0
159,3022#28,0
159,81282#0,0
159,10627#23,0
159,226434#0,0
159,84608#0,0
159,212607#0,0
159,1029#39,0
159,71170#0,0
160,1072#9,1
160,1072#0,1
160,1072#5,0
160,1072#4,0
160,1072#1,0
160,199874#8,0
160,57523#0,0
160,1072#14,0
160,3152#39,0
160,9547#38,0
162,17363#20,1
162,3207#9,0
162,251082#5,0
162,857#2,0
162,857#1,0
162,240252#6,0
162,3120#2,0
162,857#0,0
162,41638#5,0
162,61442#2,0
164,13535#43,1
164,13535#26,1
164,13535#22,1
164,13535#28,1
164,13535#1,1
164,13535#39,0
164,13535#27,0
164,13535#24,0
164,13535#20,0
164,13535#29,0
165,332034#0,1
165,332034#7,1
165,332034#28,1
165,312864#0,1
165,332034#8,1
165,332034#2,1
165,332034#1,1
165,312864#2,0
165,152207#0,0
165,332034#24,0
168,431392#8,1
168,431392#10,1
168,201498#10,0
168,224992#20,0
168,431392#4,0
168,282835#8,0
168,159791#1,0
168,431392#7,0
168,319628#6,0
168,431392#12,0
173,23691#0,1
173,49489#14,1
173,58133#0,1
173,23689#0,1
173,367893#0,1
173,23449#7,0
173,49489#8,0
173,942#1,0
173,22924#20,0
173,23691#1,0
174,101772#0,1
174,233378#22,1
174,328136#0,0
174,4531#3,0
174,4448#0,0
174,434984#6,0
174,37082#0,0
174,235369#0,0
174,78756#0,0
174,434984#8,0
175,287798#1,1
175,287798#10,1
175,287798#8,1
175,107883#2,1
175,107914#9,1
175,175677#2,0
175,183825#0,0
175,287798#11,0
175,111212#2,0
175,107930#1,0
177,11956#7,1
177,11956#0,1
177,126393#0,1
177,214375#0,0
177,19327#0,0
177,21030#10,0
177,11956#8,0
177,264607#15,0
177,52144#0,0
177,14865#9,0
179,101772#0,1
179,235369#0,0
179,4642#0,0
179,233368#86,0
179,134694#0,0
179,4441#15,0
179,19081#29,0
179,434984#8,0
179,434984#6,0
179,2840#22,0
180,16798#14,1
180,16798#15,1
201,2428843#0,1
201,2428843#1,1
202,50812#0,1
202,329860#0,1
202,39806#13,1
202,3817#44,1
202,69302#0,1
202,2504295#0,1
202,2504295#1,1
202,3438#0,0
202,329860#2,0
202,24362#11,0
202,65783#1,0
202,4653#4,0
208,5830#6,1
208,3438#0,1
208,24362#11,0
208,2703#11,0
208,156022#1,0
208,4653#4,0
208,4082#4,0
208,156717#2,0
208,3771#20,0
208,4058#9,0
209,89927#1,1
209,89927#2,1
209,89927#9,1
209,89927#0,1
209,89927#4,1
209,89934#1,0
209,212607#0,0
209,201091#5,0
209,82465#4,0
209,340491#3,0
210,278234#11,1
210,278234#42,1
210,278234#43,1
210,278234#9,0
210,427680#3,0
210,278234#0,0
210,278234#5,0
210,278234#7,0
210,278234#35,0
210,278234#30,0
212,4086#29,1
212,157364#12,0
212,157336#3,0
212,157435#3,0
212,94561#13,0
212,157235#2,0
212,157295#0,0
212,157335#6,0
212,65387#1,0
212,157330#163,0
214,321814#2,1
214,321814#0,1
214,994304#1,1
214,269553#1,0
214,838#17,0
214,81282#0,0
214,84608#0,0
214,226434#0,0
214,359014#4,0
214,369560#0,0
215,1653698#1,1
215,1653698#12,1
215,1653698#9,1
215,315044#0,0
215,315044#1,0
215,315044#6,0
215,85310#8,0
215,367553#0,0
215,112018#5,0
215,44#18,0
215,133594#0,0
215,200018#19,0
215,197025#0,0
216,11972#89,1
216,11972#0,1
216,11972#10,0
216,32801#0,0
216,370735#0,0
216,11972#33,0
216,123450#1,0
216,11972#13,0
216,11972#14,0
216,11972#92,0
217,65332#2,1
217,10499#26,1
217,2153518#0,1
217,10499#1,0
217,65333#3,0
217,59239#139,0
217,3178#48,0
217,345752#8,0
217,136339#3,0
217,31569#0,0
219,405210#0,1
219,245448#8,1
219,111192#0,1
219,50#30,0
219,11730#0,0
219,405183#0,0
219,69630#6,0
219,69630#0,0
219,11736#0,0
219,49435#2,0
221,6784#0,1
221,6208#17,0
221,6208#0,0
221,4193#0,0
221,15745#12,0
221,48513#2,0
221,6207#0,0
221,52#23,0
221,6784#5,0
221,11012#33,0
222,253829#28,1
222,253829#29,1
222,292981#0,1
222,1545361#0,1
222,1545361#1,1
222,253829#23,0
222,195271#0,0
222,253829#36,0
222,161295#0,0
222,253829#30,0
222,253829#48,0
222,181271#0,0
222,1545361#2,0
223,296775#0,1
223,306326#13,0
223,306326#0,0
223,306326#7,0
223,306326#8,0
223,278068#7,0
223,306326#5,0
223,289404#16,0
223,277701#3,0
223,266092#12,0
227,51406#3,1
227,51406#4,1
227,51404#1,1
227,51406#1,1
227,51406#0,1
227,51404#0,0
227,236668#21,0
227,51406#5,0
227,81282#0,0
227,3236#2,0
233,133000#0,1
233,120162#12,0
233,133000#10,0
233,133000#1,0
233,133000#5,0
233,381975#1,0
233,133000#9,0
233,133000#13,0
233,120162#6,0
233,150770#1,0
234,1107869#4,1
234,413211#30,0
234,3992#5,0
234,45535#33,0
234,45535#48,0
234,205666#1,0
234,269896#0,0
234,352094#0,0
234,263916#1,0
234,433155#28,0
236,857#8,1
236,857#5,1
236,199748#0,1
236,8003#2,1
236,27798#0,1
236,3998#13,0
236,263601#10,0
236,286759#5,0
236,236409#58,0
236,842#35,0
240,33176#155,1
240,11383#4,1
240,154858#6,1
240,13849#7,1
240,20018#9,0
240,20057#4,0
240,154858#5,0
240,22718#0,0
240,127372#0,0
240,8597#9,0
241,274092#0,1
241,202746#0,0
241,242113#0,0
241,109616#0,0
241,274087#0,0
241,9206#3,0
241,6728#6,0
241,109616#3,0
241,128403#0,0
241,136191#17,0
243,77967#2,1
243,3796#26,0
243,268458#0,0
243,443361#23,0
243,17663#53,0
243,409671#2,0
243,132929#25,0
243,136270#0,0
243,138632#1,0
243,379034#3,0
245,45128#0,1
245,45128#2,1
245,45128#3,0
245,45128#1,0
245,134469#0,0
245,309305#0,0
245,271432#0,0
245,45129#1,0
245,97467#0,0
245,97467#9,0
247,5658#5,1
247,3126#8,1
247,8106#13,1
247,53129#6,1
247,24510#3,1
247,843#96,1
247,3126#18,0
247,61988#31,0
247,23906#125,0
247,3126#7,0
248,3483#21,1
248,309216#1,1
248,51840#0,1
248,1633335#0,1
248,1633335#2,1
248,43160#0,0
248,44048#6,0
248,31706#59,0
248,279736#39,0
248,245345#27,0
248,31706#0,0
248,309216#5,0
252,148846#3,1
252,3221#3,1
252,70553#0,1
252,14229#53,1
252,434247#14,0
252,5806#1,0
252,71431#19,0
252,3130#4,0
252,297245#1,0
252,71431#1,0
253,262626#11,1
253,140156#10,0
253,31963#32,0
253,15605#7,0
253,107968#14,0
253,140156#12,0
253,12561#29,0
253,12561#64,0
253,140156#6,0
253,115340#2,0
256,32531#2,1
256,32531#0,1
256,378492#0,1
256,388515#0,0
256,32531#5,0
256,79849#0,0
256,225731#1,0
256,256022#11,0
256,6778#33,0
256,230994#13,0
258,886449#3,1
258,20034#1,0
258,2648#18,0
258,23992#0,0
258,221230#1,0
258,146249#4,0
258,91185#0,0
258,266794#2,0
258,337676#2,0
258,24433#0,0
259,17252#0,1
259,17252#2,1
259,24301#19,1
259,114524#0,1
259,114524#14,1
259,6478#9,0
259,377786#0,0
259,127710#14,0
259,114524#13,0
259,114524#15,0
259,114524#3,0
259,147225#9,0
260,8963#0,1
260,8963#12,1
260,8963#49,1
260,8963#52,0
260,4258#3,0
260,8963#43,0
260,735#0,0
260,8963#64,0
260,36165#1,0
260,8963#2,0
260,8963#40,0
260,8963#1,0
261,278234#7,1
261,278234#43,1
261,278234#0,1
261,278234#11,0
261,278234#42,0
261,427680#3,0
261,278234#44,0
261,278234#5,0
261,278234#16,0
261,278234#8,0
261,278234#13,0
262,551651#1,1
262,30268#1,0
262,3235#4,0
262,27726#1,0
262,49311#1,0
262,33061#1,0
262,3992#12,0
262,6189#1,0
262,352915#1,0
262,130109#4,0
264,29994#0,1
264,29994#1,1
264,35#39,1
264,29995#0,0
264,29995#1,0
264,340518#1,0
264,83770#0,0
264,273928#0,0
264,83770#25,0
264,14109#5,0
267,262626#0,1
267,262626#11,1
267,262626#4,0
267,262626#8,0
267,262626#10,0
267,262626#7,0
267,262626#1,0
267,263167#17,0
267,262626#12,0
267,262626#3,0
268,946411#0,1
268,4172#8,0
268,57918#11,0
268,151005#11,0
268,3142#23,0
268,70030#11,0
268,298318#1,0
268,346728#1,0
268,298318#18,0
268,89200#3,0
269,19552#0,1
269,102288#1,0
269,72434#0,0
269,102288#5,0
269,16248#0,0
269,107934#2,0
269,16248#12,0
269,19552#10,0
269,16248#17,0
269,16248#19,0
270,207844#1,1
270,11765#1,1
270,132912#0,1
