qid,docno,label
53,17094#0,0
53,177337#27,0
54,411813#8,1
54,411813#17,1
54,411813#15,1
54,150527#9,0
54,1980134#4,0
54,1411539#6,0
54,656743#5,0
54,679286#11,0
54,146740#11,0
54,945575#2,0
55,1483532#0,1
55,765107#4,1
55,183441#1,1
55,123002#0,0
55,1483532#13,0
55,1483532#7,0
55,694025#1,0
55,2810000#2,0
55,1483532#9,0
55,183441#31,0
55,822955#56,0
56,94521#16,1
56,12135#1,0
56,1627440#3,0
56,217704#39,0
56,160811#8,0
56,160811#11,0
56,217704#41,0
56,3191346#5,0
56,217704#14,0
56,238405#4,0
56,12135#0,0
56,12135#2,0
56,12135#82,0
56,12135#40,0
57,384020#5,1
57,384020#7,0
57,384020#0,0
57,2897448#5,0
57,384020#12,0
57,384020#22,0
57,384020#17,0
57,384020#16,0
57,74382#8,0
57,384020#1,0
58,11396#16,1
58,2757338#5,0
58,11396#3,0
58,11396#7,0
58,828456#2,0
58,2600966#16,0
58,2757338#2,0
58,2815038#17,0
58,11396#19,0
58,1677484#1,0
60,544272#4,1
61,1964405#1,1
62,57272#0,1
62,57272#39,0
63,178871#2,1
66,298127#6,1
68,282862#12,1
69,1130023#1,1
70,3024541#0,1
72,1688454#1,1
74,53378#1,1
75,13505#2,1
76,241#1,1
77,15945#1,1
79,122979#1,1
79,403454#1,0
79,106790#1,0
79,1298980#1,0
79,935959#1,0
79,2277654#1,0
79,106790#0,0
79,1589772#2,0
79,47021#3,0
79,226586#1,0
81,1762828#3,1
81,1762828#0,0
81,1762828#2,0
81,3826861#4,0
81,1762828#11,0
81,3825381#2,0
81,1762828#9,0
81,1762828#4,0
81,3831435#2,0
81,1762828#1,0
81,1762828#16,0
82,10723#21,1
82,625300#7,0
82,625300#0,0
82,625300#1,0
82,625300#8,0
82,625300#4,0
82,3636671#1,0
82,625300#2,0
82,158181#2,0
82,625300#6,0
83,970811#2,1
83,970811#0,1
83,3892170#0,0
83,970811#5,0
83,2007407#1,0
83,3106560#4,0
83,2102363#2,0
83,3892221#2,0
83,3750221#1,0
83,970811#24,0
84,9920#5,1
84,9920#18,0
84,3890694#1,0
84,2568216#1,0
84,9920#6,0
84,12437#37,0
84,308614#1,0
84,2568216#2,0
84,9920#38,0
84,9985#7,0
85,56567#0,1
85,56567#3,1
85,9502#0,1
85,9502#11,1
85,121837#23,1
85,2248337#21,1
85,109#17,1
85,2553546#5,0
85,56567#2,0
85,56567#12,0
86,2536780#13,1
86,2536780#0,0
86,2536780#15,0
86,3490809#63,0
86,2536780#30,0
86,2536780#36,0
86,2546149#0,0
86,3490809#65,0
86,2536780#4,0
86,3490809#64,0
87,330031#4,1
87,493323#1,0
87,60024#1,0
87,680277#4,0
87,186460#41,0
87,621867#0,0
87,5172#50,0
87,58913#4,0
87,104464#1,0
87,1485852#4,0
87,2957535#3,0
89,3112131#1,1
89,297990#7,1
89,684212#21,0
89,684212#6,0
89,684212#3,0
89,6631#19,0
89,684212#5,0
89,684212#7,0
89,684212#4,0
89,684155#2,0
92,11282#33,1
92,2623197#11,0
92,453347#8,0
92,67332#24,0
92,273249#3,0
92,373284#54,0
92,11282#32,0
92,65772#9,0
92,2082676#14,0
92,254185#11,0
92,2623197#14,0
93,987368#3,1
93,1408191#34,1
93,1171532#2,0
93,794025#1,0
93,3060596#2,0
93,38445#3,0
93,38445#6,0
93,714047#0,0
93,714047#1,0
93,664222#1,0
93,106974#0,0
93,106974#4,0
95,53924#43,1
95,432414#1,1
95,53924#7,1
95,28430#1,0
95,432414#0,0
95,3629178#1,0
95,53924#9,0
95,427573#20,0
95,1227903#3,0
95,1441275#0,0
95,1880963#15,0
96,191734#2,1
96,191734#28,1
96,81589#1,0
96,1255534#1,0
96,1475893#0,0
96,1217717#1,0
96,1217717#3,0
96,344951#44,0
96,344951#45,0
96,1475893#1,0
96,1255534#4,0
96,191734#4,0
97,309233#1,1
97,2411039#0,0
97,309233#0,0
97,309233#7,0
97,309233#5,0
97,309233#16,0
97,309233#11,0
97,309233#4,0
97,309233#18,0
97,1690334#0,0
98,1059147#0,1
98,1059147#2,0
98,655693#4,0
98,3452864#2,0
98,1059147#5,0
98,1059147#4,0
98,1018372#1,0
98,827666#1,0
98,3581788#2,0
98,2520408#1,0
99,80641#10,1
99,1840666#54,1
99,80641#11,0
99,80641#3,0
99,15571#30,0
99,19164#46,0
99,17718#18,0
99,2278#51,0
99,3589525#4,0
99,749755#3,0
100,5331#61,1
100,106565#1,1
100,106565#0,0
100,106565#6,0
100,106565#4,0
100,106565#10,0
100,366589#12,0
100,3634507#41,0
100,106565#3,0
100,6364#15,0
104,280473#0,1
104,1280572#2,0
104,403579#6,0
104,1996109#28,0
104,2124422#6,0
104,2151725#3,0
104,2577520#3,0
104,2493241#4,0
104,1399793#2,0
104,378805#10,0
106,1814336#1,1
106,329736#3,0
106,1814336#0,0
106,1700130#0,0
106,3364666#1,0
106,3135269#3,0
106,518943#1,0
106,221465#0,0
106,20357#5,0
106,17978#3,0
107,368163#1,1
107,82817#1,1
107,485102#0,0
107,7764#53,0
107,1803778#1,0
107,82817#2,0
107,1803778#2,0
107,292676#3,0
107,1752036#5,0
107,81540#0,0
107,82817#7,0
108,48163#0,1
108,48637#44,1
108,48163#1,0
108,23648#2,0
108,3221598#1,0
108,48163#5,0
108,48163#6,0
108,48163#15,0
108,433161#0,0
108,2273194#1,0
109,182836#15,1
109,182836#2,0
109,182836#0,0
109,2553275#0,0
109,2088724#4,0
109,182836#56,0
109,66362#60,0
109,1167692#3,0
109,182836#59,0
109,891544#7,0
109,82790#16,0
111,336515#4,1
111,2721616#8,1
111,237493#2,1
111,550553#28,1
111,518449#8,1
111,318569#2,1
111,124907#21,0
111,1122109#4,0
111,114668#4,0
111,41944#6,0
112,789#11,1
112,1149#2,0
112,23956#48,0
112,1309485#3,0
112,1815#13,0
112,1769632#9,0
112,1799418#5,0
112,628392#9,0
112,1349683#0,0
112,2001#2,0
113,317601#13,1
113,1840670#2,1
113,3147294#40,0
113,317601#16,0
113,306777#39,0
113,317601#25,0
113,368349#5,0
113,577977#3,0
113,3147294#14,0
113,1238532#10,0
114,1053338#1,1
114,7724#6,1
114,7724#5,0
114,2345252#3,0
114,7724#11,0
114,1737791#2,0
114,2345252#1,0
114,7724#29,0
114,2345252#2,0
114,7724#32,0
116,2692399#7,1
116,101594#43,0
116,1638518#4,0
116,68101#51,0
116,530801#44,0
116,469722#10,0
116,31432#8,0
116,101594#39,0
116,2039933#36,0
116,65775#1,0
116,3052290#5,0
119,1483701#2,1
119,399471#2,1
119,1483701#48,1
119,1483701#19,0
119,2166735#8,0
119,83435#3,0
119,1483701#34,0
119,1483701#25,0
119,2166735#0,0
119,1483701#11,0
119,1483701#15,0
120,57058#0,1
120,3290263#10,1
120,1797133#0,1
120,173623#0,1
120,3296762#0,1
120,2773557#25,0
120,1905928#0,0
120,842037#4,0
120,3315102#1,0
120,5040#58,0
121,54179#4,1
121,3791524#288,0
121,2615401#0,0
121,2322357#9,0
121,54179#0,0
121,54179#95,0
121,5040#58,0
121,2370098#5,0
121,2322357#0,0
121,55409#24,0
123,3147294#1,1
123,3105000#5,0
123,3105000#8,0
123,3105000#3,0
123,2774992#22,0
123,3147294#40,0
123,74452#11,0
123,3147294#21,0
123,3105000#13,0
123,19164#66,0
123,2778535#4,0
124,86234#6,1
124,86234#0,1
124,86234#30,0
124,3265580#1,0
124,86234#36,0
124,3032180#3,0
124,3874781#0,0
124,1672978#2,0
124,1440398#2,0
124,86234#37,0
125,247#17,1
125,1970631#6,0
125,786#26,0
125,247#1,0
125,3208550#55,0
125,3815970#9,0
125,247#18,0
125,344215#22,0
125,247#24,0
125,247#21,0
125,505630#1,0
126,396073#0,1
126,23675#24,1
126,28642#6,1
126,135670#0,0
126,23675#18,0
126,993214#32,0
126,337777#3,0
126,129482#5,0
126,23675#23,0
126,140273#21,0
127,16342#0,1
127,1331464#0,1
127,16342#1,0
127,16342#7,0
127,1331464#11,0
127,16342#2,0
127,16342#12,0
127,111899#7,0
127,69635#4,0
127,92305#4,0
128,2472924#0,1
128,2472924#1,0
128,2472924#2,0
128,2472924#7,0
128,2472924#3,0
128,3331037#3,0
128,2472924#8,0
128,2472924#4,0
128,2472924#6,0
128,2472924#5,0
129,178258#0,1
129,278664#0,1
129,278105#0,1
129,26745#5,1
129,278105#2,0
129,3775797#0,0
129,278664#4,0
129,178258#3,0
129,1825700#0,0
129,2807902#0,0
129,278105#7,0
130,139859#56,1
130,48442#3,1
130,197175#5,1
130,2882#0,1
130,519512#23,0
130,1003846#2,0
130,1126824#3,0
130,431891#1,0
130,2882#119,0
130,519512#33,0
130,64434#2,0
131,3003875#4,1
131,3003875#0,0
131,3003875#26,0
131,613643#1,0
131,3003875#12,0
131,346241#2,0
131,2384300#1,0
131,3003875#11,0
131,3003875#5,0
131,2382833#1,0
134,2017729#4,1
134,2710182#0,1
134,2710182#59,1
134,2710182#2,1
134,2710182#57,0
134,2710182#21,0
134,1698838#123,0
134,682032#7,0
134,2710182#68,0
134,2710182#69,0
135,150714#4,1
135,1159349#0,0
135,150714#0,0
135,1159349#1,0
135,150714#8,0
135,2535652#1,0
135,150714#16,0
135,150714#3,0
135,3550245#0,0
135,3300108#1,0
136,1891064#14,1
136,1810989#16,0
136,1810989#12,0
136,1810989#29,0
136,1810989#28,0
136,1810989#27,0
136,1810989#17,0
136,2158095#1,0
136,16620#4,0
136,1810989#11,0
136,1810989#30,0
138,866056#0,1
138,927485#0,1
138,548891#2,0
138,1665989#0,0
138,548891#3,0
138,1681362#0,0
138,866056#4,0
138,1543519#3,0
138,2470657#12,0
138,1454901#10,0
139,1111920#6,1
139,2242#11,1
139,2242#0,1
139,125515#2,0
139,498249#2,0
139,1111920#19,0
139,2696810#4,0
139,582538#1,0
139,190329#0,0
139,578996#2,0
139,2242#7,0
140,765706#17,1
140,5146#8,1
140,362987#1,1
140,362987#0,0
140,898088#29,0
140,362987#2,0
140,362987#22,0
140,362987#10,0
140,1256684#0,0
140,2805668#23,0
140,481540#7,0
141,34096#0,1
141,1734059#1,0
141,1675680#1,0
141,112241#1,0
141,2201471#3,0
141,235432#2,0
141,3377288#1,0
141,425264#4,0
141,492863#5,0
141,34096#5,0
142,3772897#1,1
142,3772897#10,1
142,3772897#11,1
142,3772897#8,0
142,3772897#12,0
142,3772897#13,0
142,3772897#9,0
142,3772897#15,0
142,42743#7,0
142,803#2,0
143,281491#2,1
143,281491#20,0
143,281491#0,0
143,281491#25,0
143,9997#46,0
143,281491#13,0
143,281491#7,0
143,281491#18,0
143,1670788#3,0
143,281491#6,0
144,3886500#0,1
144,3890069#7,1
144,3886500#1,0
144,3886500#2,0
144,3886500#3,0
144,3886500#9,0
144,3886500#13,0
144,3886500#15,0
144,3886500#4,0
144,3886500#6,0
144,3886500#14,0
145,60036#0,1
145,240497#10,0
145,289286#20,0
145,60036#9,0
145,31315#2,0
145,3708611#3,0
145,134834#3,0
145,207262#1,0
145,60036#24,0
145,36791#16,0
146,2629981#1,1
146,46384#0,1
146,2473603#1,0
146,689702#1,0
146,1927266#28,0
146,211463#0,0
146,1911870#1,0
146,590181#18,0
146,3485441#2,0
146,209629#0,0
146,3305670#0,0
147,19273#2,1
147,19273#3,0
147,19273#14,0
147,19273#22,0
147,19273#13,0
147,19273#19,0
147,19273#4,0
147,3825623#3,0
147,19273#1,0
147,19273#8,0
149,2133714#0,1
149,440010#1,1
149,2133714#1,1
149,852413#5,1
149,2133714#6,0
149,440010#0,0
149,852413#0,0
149,2133714#25,0
149,2133714#35,0
149,261960#4,0
150,1071386#2,1
150,1071386#0,0
150,1071386#1,0
150,420196#1,0
150,1071386#6,0
150,3457803#1,0
150,2028424#0,0
150,3086120#0,0
150,1453882#1,0
150,723454#1,0
152,1717733#5,1
152,1717733#9,1
152,1717733#0,1
152,1717733#25,0
152,1717733#33,0
152,1717733#23,0
152,1717733#18,0
152,1717733#3,0
152,1717733#4,0
152,1717733#31,0
153,3630193#0,1
153,3628057#1,1
153,3630193#20,0
153,3630193#25,0
153,3630193#26,0
153,3630193#19,0
153,3630193#12,0
153,3630193#1,0
153,3630193#15,0
153,3630193#2,0
154,2590305#1,1
154,2971387#0,0
154,1993629#2,0
154,2971422#0,0
154,951442#8,0
154,1993629#0,0
154,2971411#0,0
154,2971385#2,0
154,2590305#0,0
154,2971397#0,0
154,2971402#0,0
155,1477055#1,1
155,27308#88,1
155,324388#2,0
155,176885#4,0
155,1475786#1,0
155,50030#40,0
155,5875#17,0
155,1477055#2,0
155,5875#11,0
155,2128772#3,0
156,144091#2,1
156,2206314#6,1
156,85202#1,1
156,2743160#4,0
156,56244#5,0
156,2661046#2,0
156,1497360#11,0
156,2743160#5,0
156,25002#9,0
156,2109624#1,0
157,518998#0,1
157,518998#3,1
157,2707482#2,0
157,518998#4,0
157,2150067#1,0
157,3119292#1,0
157,290045#1,0
157,36946#5,0
157,419406#1,0
157,518998#6,0
157,1007142#6,0
158,1074744#2,1
158,1074744#0,1
158,1074744#3,0
158,802328#1,0
158,3791849#0,0
158,3791849#1,0
158,297336#14,0
158,802328#0,0
158,129048#0,0
158,3580260#0,0
159,35622#1,1
159,35622#0,1
159,671704#2,0
159,35622#3,0
159,3507039#1,0
159,35622#14,0
159,2542221#0,0
159,2542221#2,0
159,3507039#2,0
159,1665760#2,0
160,3289639#1,1
160,3289639#6,0
160,2398779#2,0
160,3879446#16,0
160,3879446#22,0
160,1346954#4,0
160,3289639#4,0
160,3879446#1,0
160,3608261#73,0
160,476985#3,0
161,1373570#3,1
161,1210643#42,1
161,3049#7,1
161,1226090#13,0
161,1226090#14,0
161,532734#33,0
161,3335313#134,0
161,1794582#38,0
161,1154635#6,0
161,180147#16,0
161,1794582#45,0
163,1111920#6,1
163,2242#11,1
163,2242#0,1
163,125515#2,0
163,1111920#19,0
163,498249#2,0
163,190329#0,0
163,2696810#4,0
163,578996#2,0
163,582538#1,0
163,1041299#1,0
164,5937#0,1
164,709780#7,1
164,1940572#3,1
164,5937#15,1
164,5937#9,0
164,5937#31,0
164,709780#91,0
164,3449315#13,0
164,5937#36,0
164,1075333#47,0
164,299722#19,0
166,74664#1,1
166,74664#2,0
166,1131986#24,0
166,2254528#26,0
166,685237#5,0
166,410574#0,0
166,70595#1,0
166,15138#51,0
166,1374449#8,0
166,42246#18,0
167,304964#0,1
167,126501#0,0
167,126429#0,0
167,125954#0,0
167,1130577#0,0
167,350118#0,0
167,980268#0,0
167,125915#0,0
167,73346#0,0
167,336835#0,0
167,497273#0,0
167,304964#1,0
168,88655#29,1
168,88655#37,1
168,88681#12,1
168,88655#1,1
168,88655#39,0
168,88655#0,0
168,88655#8,0
168,360321#3,0
168,88655#10,0
168,364271#5,0
168,88655#36,0
168,88655#2,0
169,1443906#0,1
169,1443906#37,1
169,1769521#11,1
169,1032567#0,1
169,1443906#83,1
169,1443906#38,1
169,1398116#0,0
169,1443906#62,0
169,1639787#0,0
169,102688#2,0
170,11867#12,1
170,195067#24,1
170,11867#10,1
170,195067#1,0
170,11867#43,0
170,11867#16,0
170,195067#4,0
170,413735#2,0
170,195067#6,0
170,195067#5,0
171,47039#10,1
171,430514#10,0
171,511254#4,0
171,428777#2,0
171,237471#6,0
171,79132#47,0
171,446971#0,0
171,47039#14,0
171,47039#2,0
171,25598#20,0
172,559913#2,1
172,559913#0,1
172,561105#0,0
172,2478745#0,0
172,559913#31,0
172,2484252#2,0
172,559913#26,0
172,559913#27,0
172,559913#35,0
172,559913#29,0
175,262#6,1
175,262#0,1
175,262#8,0
175,428509#1,0
175,2929145#0,0
175,262#51,0
175,262#42,0
175,1855998#1,0
175,262#73,0
175,1678947#0,0
176,7826#42,1
176,1108468#0,1
176,4361#0,1
176,7826#0,1
176,2576601#7,0
176,7826#30,0
176,12232#44,0
176,7826#4,0
176,58699#0,0
176,7826#12,0
176,1108468#23,0
177,2816499#0,1
177,2514778#36,0
177,2816499#14,0
177,2522874#10,0
177,264147#58,0
177,1913325#0,0
177,1213012#5,0
177,1657375#24,0
177,2514778#25,0
177,1985438#0,0
179,19059#16,1
179,19066#10,1
179,2299839#3,0
179,2198099#5,0
179,3047587#1,0
179,2819643#2,0
179,2379994#2,0
179,2299839#13,0
179,1770557#96,0
179,3224599#3,0
179,19066#35,0
180,716368#1,1
180,716368#0,0
180,716368#4,0
180,1897434#1,0
180,1117358#0,0
180,1328803#1,0
180,107807#0,0
180,967236#5,0
180,464587#0,0
180,956005#0,0
183,120423#1,1
184,2139659#3,1
185,970811#1,1
188,79496#1,1
189,3715391#12,1
192,96387#0,1
192,859155#1,0
192,2010126#1,0
192,3471987#2,0
192,667414#1,0
192,1328803#1,0
192,1882055#1,0
192,1897434#1,0
192,1356#1,0
192,1638#3,0
193,3838572#0,1
193,3838572#2,0
193,3838572#25,0
193,3838572#11,0
193,3838572#12,0
193,542392#3,0
193,3838572#13,0
193,1779049#5,0
193,2172573#5,0
193,542392#0,0
193,3838572#3,0
194,276705#4,1
194,275378#2,0
194,4916#27,0
194,278166#2,0
194,4916#23,0
194,4916#42,0
194,4916#4,0
194,4916#3,0
194,4916#21,0
194,4916#29,0
194,4916#18,0
195,3638441#1,1
195,3638441#2,1
195,618765#34,1
195,3638441#15,1
195,423049#16,1
195,423049#11,0
195,1221547#2,0
195,3638441#0,0
195,17955#14,0
195,3038613#6,0
197,509026#4,1
197,509026#5,0
197,1093#9,0
197,1923849#2,0
197,2219202#1,0
197,70031#2,0
197,558977#5,0
197,644346#8,0
197,3798283#5,0
197,2331786#9,0
197,3779272#11,0
198,71564#1,1
198,3814291#1,0
198,11157#5,0
198,1245447#1,0
198,309395#2,0
198,335293#2,0
198,20391#2,0
198,445183#1,0
198,44202#1,0
198,25426#3,0
198,344306#1,0
199,7951#9,1
199,564369#0,1
199,1344003#8,0
199,2888395#0,0
199,349074#14,0
199,93937#50,0
199,350556#2,0
199,7951#36,0
199,663038#35,0
199,7951#52,0
200,449338#0,1
200,6202#105,0
200,337614#0,0
200,29007#21,0
200,86526#8,0
200,1469907#3,0
200,3091817#5,0
200,3231757#1,0
200,6268#8,0
200,1406011#35,0
201,67933#1,1
201,14484#1,0
201,2911708#5,0
201,2048361#1,0
201,67933#5,0
201,33752#9,0
201,2048361#2,0
201,2911708#15,0
201,67933#2,0
201,131712#2,0
202,141123#11,1
202,606225#0,1
202,35430#10,1
202,141123#5,1
202,414899#4,1
202,141123#0,1
202,141123#2,0
202,141123#9,0
202,1010946#1,0
202,141123#4,0
202,146845#1,0
203,171315#0,1
203,171315#1,0
203,4008#8,0
203,171315#13,0
203,171315#2,0
203,171315#4,0
203,1760414#1,0
203,72527#14,0
203,72527#294,0
203,171315#17,0
204,3473922#3,1
204,3473922#4,1
204,3473922#9,0
204,2354206#19,0
204,3473922#18,0
204,2998322#8,0
204,599194#7,0
204,3473922#22,0
204,3473922#2,0
204,3473922#1,0
205,687072#30,1
205,687072#0,0
205,687072#41,0
205,687072#13,0
205,687072#6,0
205,687072#1,0
205,325820#2,0
205,3873573#0,0
205,3873573#4,0
205,2994535#20,0
206,24198#3,1
206,1294174#9,0
206,3187996#8,0
206,24198#0,0
206,1368304#11,0
206,3772897#8,0
206,1294174#8,0
206,1384676#0,0
206,750458#0,0
206,24198#5,0
206,1294174#7,0
207,1752400#5,1
207,3563944#14,1
207,3563944#37,1
207,3563944#0,0
207,3563944#16,0
207,3563944#34,0
207,3563944#35,0
207,3563944#13,0
207,3563944#17,0
207,1752400#6,0
208,1784360#0,1
208,1784360#2,1
208,1784360#3,0
208,44701#2,0
208,2215555#1,0
208,65143#1,0
208,302121#0,0
208,745391#0,0
208,3844732#1,0
208,2683350#1,0
210,3556582#7,1
210,3556582#40,0
210,3556582#12,0
210,3556582#30,0
210,3556582#16,0
210,3556582#19,0
210,3556582#21,0
210,3556582#37,0
210,3556582#14,0
210,3556582#35,0
210,3556582#11,0
211,2744922#14,1
211,13204#34,1
211,13204#32,1
211,296491#0,0
211,2711951#2,0
211,915386#6,0
211,2745864#0,0
211,329499#0,0
211,13204#22,0
211,2750916#46,0
211,104728#3,0
212,1665807#5,1
212,140897#2,0
212,2686148#4,0
212,96393#9,0
212,1680001#4,0
212,92298#3,0
212,54209#18,0
212,136141#7,0
212,140921#1,0
212,1657816#4,0
212,54209#9,0
215,93358#1,1
215,3045592#0,1
215,2009#76,1
215,80115#7,1
215,1649112#14,1
