qid,docno,label
135,8140#6,0
135,8140#0,0
135,876880#1,0
135,876302#1,0
135,876290#1,0
135,98070#0,0
135,876868#1,0
135,8140#3,0
135,278727#1,0
137,341721#19,1
137,341721#1,1
137,841764#0,0
137,341721#20,0
137,341721#3,0
137,24465#37,0
137,341721#4,0
137,341721#5,0
137,341721#6,0
137,483590#5,0
137,341721#21,0
138,76392#3,1
138,76392#0,0
138,76392#14,0
138,76392#9,0
138,76392#2,0
138,76392#15,0
138,76392#6,0
138,76392#13,0
138,76392#7,0
138,76392#1,0
139,25625#0,1
139,765205#7,1
139,1937#1,1
139,353070#3,0
139,3933#2,0
139,70992#20,0
139,373578#8,0
139,1937#24,0
139,127222#3,0
139,877781#0,0
140,139463#0,1
140,327732#0,0
140,48667#0,0
140,210664#0,0
140,743025#1,0
140,285243#0,0
140,279901#0,0
140,702380#2,0
140,103779#0,0
140,353181#1,0
141,171522#0,1
141,171522#15,0
141,171522#10,0
141,171522#4,0
141,171522#1,0
141,171522#21,0
141,931571#16,0
141,931562#9,0
141,989727#0,0
141,171522#3,0
143,4232#0,1
143,4232#7,1
143,18659#1,0
143,74620#46,0
143,4249#8,0
143,6387#2,0
143,84473#9,0
143,4232#5,0
143,4232#9,0
143,4232#6,0
143,4232#10,0
145,889540#0,1
145,1990#0,0
145,1990#13,0
145,346690#0,0
145,636908#0,0
145,429736#0,0
145,346411#0,0
145,938596#1,0
145,927187#1,0
145,1990#11,0
146,788913#0,1
146,17218#18,0
146,258866#0,0
146,5410#3,0
146,816948#0,0
146,207660#10,0
146,399537#16,0
146,73009#6,0
146,18223#5,0
146,2712#1,0
146,868473#0,0
147,17189#1,1
147,468718#2,0
147,249220#0,0
147,938916#10,0
147,460117#0,0
147,14017#1,0
147,431818#0,0
147,30689#0,0
147,52791#3,0
147,87739#0,0
148,48082#0,1
148,226366#0,0
148,226366#1,0
148,27865#16,0
148,77516#0,0
148,114433#5,0
148,365723#2,0
148,114433#0,0
148,12541#0,0
148,996476#1,0
148,786463#1,0
149,93724#15,1
149,93724#11,1
149,365983#0,1
149,390291#2,0
149,93724#9,0
149,93724#12,0
149,850924#0,0
149,117172#11,0
149,93724#13,0
149,342528#1,0
149,93724#0,0
150,263349#8,1
150,7673#2,0
150,202656#2,0
150,530858#1,0
150,136100#1,0
150,63252#6,0
150,530858#0,0
150,263349#5,0
150,65854#0,0
150,577436#1,0
150,263349#40,0
152,281173#2,1
152,281173#13,0
152,246159#8,0
152,281173#0,0
152,281173#3,0
152,281173#20,0
152,56147#0,0
152,281173#1,0
152,56147#14,0
152,281173#19,0
153,486002#0,1
153,1937#0,1
153,572345#5,0
153,41783#0,0
153,630705#8,0
153,17473#1,0
153,818933#7,0
153,353070#3,0
153,181765#0,0
153,472341#0,0
153,13363#1,0
154,164581#0,1
154,443262#1,0
154,510206#0,0
154,346899#1,0
154,389672#0,0
154,930989#0,0
154,141158#10,0
154,97486#0,0
154,908333#0,0
154,51126#1,0
154,30390#1,0
155,187171#6,1
155,359073#10,1
155,187171#2,1
155,187171#0,0
155,189486#0,0
155,189483#0,0
155,359073#5,0
155,359073#0,0
155,359073#7,0
155,187171#5,0
155,187171#7,0
155,187171#3,0
157,298241#29,1
157,298241#6,1
157,298241#32,0
157,973255#1,0
157,298241#25,0
157,973255#0,0
157,517092#13,0
157,889540#1,0
157,246847#0,0
157,518338#2,0
157,298241#27,0
158,764#5,1
158,764#0,0
158,764#8,0
158,764#21,0
158,764#26,0
158,764#15,0
158,85398#0,0
158,764#10,0
158,529893#0,0
158,764#32,0
159,1969#4,1
159,892693#1,1
159,1969#5,0
159,660906#0,0
159,1969#0,0
159,3901#2,0
159,4207#0,0
159,726269#0,0
159,992205#0,0
159,726269#5,0
161,837352#13,1
161,837352#1,0
161,837352#4,0
161,837352#7,0
161,837352#0,0
161,837352#10,0
161,837352#6,0
161,47234#0,0
161,837352#28,0
161,220392#0,0
162,51656#1,1
162,51656#0,1
162,507052#1,0
162,130993#1,0
162,227244#0,0
162,130993#2,0
162,130993#0,0
162,231709#0,0
162,618937#1,0
162,651659#0,0
164,44006#0,1
164,40282#5,0
164,378536#1,0
164,399979#0,0
164,64644#0,0
164,226770#1,0
164,151382#2,0
164,342325#1,0
164,55664#1,0
164,713352#1,0
164,3103#22,0
165,52669#1,1
165,52669#0,0
165,62665#0,0
165,710970#1,0
165,992206#0,0
165,204072#0,0
165,459130#1,0
165,399329#1,0
165,750695#1,0
165,84943#0,0
165,28430#1,0
166,169340#0,1
166,169340#11,1
166,169340#1,1
166,169340#12,0
166,169340#18,0
166,169340#16,0
166,169340#10,0
166,169340#20,0
166,169340#7,0
166,169340#21,0
168,3841#0,1
168,3875#51,0
168,3875#73,0
168,701877#0,0
168,205054#0,0
168,3875#76,0
168,899596#0,0
168,3841#2,0
168,3875#8,0
168,699881#0,0
168,3841#11,0
169,711824#0,1
169,711824#1,0
169,711618#0,0
169,959804#0,0
169,711824#3,0
169,933491#0,0
169,483878#0,0
169,814057#0,0
169,709801#2,0
169,727795#1,0
170,43986#4,1
170,43986#1,1
170,43986#0,0
170,350963#1,0
170,43986#32,0
170,869159#0,0
170,350963#0,0
170,967217#0,0
170,685191#0,0
170,43986#5,0
171,39323#2,1
171,17362#0,1
171,99645#3,1
171,39323#0,0
171,128408#0,0
171,174914#1,0
171,359994#2,0
171,183092#30,0
171,153360#1,0
171,148621#6,0
171,17362#6,0
172,210403#1,1
172,354544#2,0
172,361727#1,0
172,210403#0,0
172,210403#6,0
172,735749#2,0
172,440651#4,0
172,660062#0,0
172,210403#7,0
172,861470#1,0
175,687292#1,1
175,684280#0,1
175,703193#2,0
175,706417#3,0
175,687356#4,0
175,304218#1,0
175,703156#13,0
175,304218#8,0
175,304218#10,0
175,687292#0,0
176,714526#3,1
176,714526#9,1
176,714526#1,0
176,775860#2,0
176,714526#11,0
176,5519#72,0
176,23996#44,0
176,19337#12,0
176,126244#5,0
176,714526#8,0
178,467087#2,1
178,467087#0,1
178,467087#15,0
178,467087#7,0
178,467087#3,0
178,467087#16,0
178,33621#0,0
178,467087#13,0
178,467087#10,0
178,467087#4,0
179,2583#0,1
179,62132#0,1
179,2583#6,1
179,508141#3,0
179,100596#0,0
179,75432#4,0
179,316878#1,0
179,823#72,0
179,781253#0,0
179,2583#1,0
179,550376#1,0
182,3746#3,1
182,3746#62,0
182,205054#0,0
182,484975#0,0
182,3688#2,0
182,47050#11,0
182,3800#0,0
182,3875#58,0
182,204875#0,0
182,77415#3,0
182,3708#48,0
182,3746#26,0
182,3746#24,0
182,3746#42,0
183,44816#1,1
183,44816#18,0
183,44816#0,0
183,44816#8,0
183,44816#5,0
183,44816#15,0
183,44816#16,0
183,44816#3,0
183,370884#5,0
183,44816#2,0
185,263349#25,1
185,263349#57,1
185,24308#8,0
185,237288#4,0
185,33865#0,0
185,223012#3,0
185,35621#1,0
185,374060#4,0
185,8188#1,0
185,263349#0,0
185,156631#2,0
185,79084#1,0
186,61340#1,1
186,19251#1,1
186,61344#1,1
186,48133#0,1
186,19251#2,0
186,61340#0,0
186,19251#3,0
186,37663#2,0
186,19251#0,0
186,36107#7,0
187,395923#1,1
187,395923#0,0
187,3008#0,0
187,366645#1,0
187,775123#0,0
187,395923#14,0
187,285060#0,0
187,70177#1,0
187,395923#4,0
188,723932#0,1
188,723932#2,0
188,994758#17,0
188,723932#1,0
188,723932#20,0
188,922702#29,0
188,597315#7,0
188,58892#41,0
188,928346#12,0
188,922702#19,0
190,2577#3,1
190,2577#2,0
190,786915#20,0
190,284917#14,0
190,54138#1,0
190,23195#8,0
190,989#16,0
190,594292#1,0
190,275463#6,0
190,680918#13,0
191,24448#2,1
191,935035#0,0
191,335033#9,0
191,938028#0,0
191,24448#0,0
191,178424#6,0
191,335033#7,0
191,467206#0,0
191,416330#13,0
191,760040#0,0
191,562151#14,0
193,75876#3,1
193,50904#0,0
193,260680#3,0
193,42279#2,0
193,49936#1,0
193,263349#15,0
193,41115#4,0
193,41406#0,0
193,76497#3,0
193,108583#5,0
194,35773#14,1
194,35773#12,1
194,35773#15,0
194,35773#21,0
194,35773#0,0
194,71870#0,0
194,35773#18,0
194,35773#4,0
194,35773#17,0
194,452706#23,0
195,4226#0,1
195,9877#7,0
195,437242#11,0
195,437242#0,0
195,28723#2,0
195,210386#1,0
195,966031#0,0
195,7948#8,0
195,510688#0,0
195,190414#0,0
195,75276#1,0
197,387197#7,1
197,387197#17,0
197,387197#9,0
197,97965#41,0
197,97965#52,0
197,823866#1,0
197,97965#0,0
197,97965#34,0
197,97965#24,0
197,97965#35,0
199,32425#0,1
199,5484#0,1
199,11437#17,1
199,5484#2,1
199,11437#35,0
199,11437#12,0
199,66384#9,0
199,60717#0,0
199,11437#14,0
199,32031#0,0
200,361309#0,1
200,361309#4,0
200,361309#8,0
200,494374#10,0
200,68868#1,0
200,361309#7,0
200,240735#0,0
200,361309#9,0
200,836911#5,0
200,361309#1,0
203,32420#0,1
203,176757#0,1
203,32420#5,1
203,397415#0,1
203,410150#0,1
203,367483#0,1
203,365720#40,0
203,350973#1,0
203,2417#11,0
203,32420#1,0
207,120618#4,1
207,120651#1,0
207,120627#0,0
207,120640#0,0
207,115080#0,0
207,59889#0,0
207,120637#0,0
207,120618#39,0
207,120618#38,0
207,120649#0,0
208,79560#3,1
208,79560#0,0
208,79560#10,0
208,79560#8,0
208,83477#0,0
208,79560#13,0
208,79560#7,0
208,79560#14,0
208,79560#12,0
208,79560#15,0
209,155491#1,1
209,155491#0,1
209,155491#6,0
209,654094#0,0
209,92502#0,0
209,155491#5,0
209,91986#28,0
209,92502#1,0
209,155034#0,0
209,155491#3,0
211,263349#0,1
211,61747#0,0
211,428764#2,0
211,588668#1,0
211,48149#0,0
211,65850#0,0
211,27822#11,0
211,33865#0,0
211,202656#1,0
211,50151#0,0
214,934#7,1
214,94477#4,0
214,981709#0,0
214,16796#1,0
214,848000#0,0
214,332688#8,0
214,77973#0,0
214,521485#4,0
214,270677#2,0
214,3648#44,0
214,101761#3,0
214,934#0,0
215,28360#0,1
215,98425#0,1
215,98425#2,1
215,28360#10,1
215,98662#1,1
215,28360#5,1
215,28360#39,0
215,98425#10,0
215,98425#7,0
215,28360#22,0
216,87908#1,1
216,167293#0,0
216,422913#0,0
216,137542#7,0
216,13720#0,0
216,87908#0,0
216,33948#1,0
216,158047#1,0
216,158047#0,0
216,175580#0,0
218,2069#3,1
218,220118#0,1
218,2069#7,1
218,2069#1,1
218,2069#24,0
218,2069#20,0
218,2069#39,0
218,467950#0,0
218,2069#11,0
218,2069#25,0
218,374469#3,0
219,353947#0,1
219,353947#17,1
219,353947#3,1
219,488611#3,1
219,353947#6,1
219,353947#1,1
219,353947#14,0
219,353947#12,0
219,353947#19,0
219,52862#3,0
219,353947#11,0
220,837352#1,1
220,837352#9,0
220,837352#15,0
220,837352#22,0
220,837352#0,0
220,837352#28,0
220,837352#21,0
220,837352#5,0
220,837352#11,0
220,837352#17,0
221,22214#0,1
221,22214#1,0
221,232329#0,0
221,22214#25,0
221,22214#3,0
221,22214#9,0
221,22214#31,0
221,22214#5,0
221,22214#21,0
221,22214#41,0
222,893407#0,1
222,12832#11,0
222,155934#4,0
222,100727#1,0
222,1252#4,0
222,791173#9,0
222,69653#9,0
222,112394#0,0
222,12832#7,0
222,1252#7,0
222,1252#0,0
223,400254#0,1
223,451271#0,1
223,400254#4,0
223,400254#5,0
223,400254#3,0
223,911362#0,0
223,892013#0,0
223,400254#1,0
223,184457#0,0
223,400254#15,0
226,79130#3,1
226,36205#0,0
226,296116#0,0
226,747313#0,0
226,358485#0,0
226,115976#1,0
226,79130#0,0
226,79130#1,0
226,445603#8,0
226,714926#1,0
226,216679#2,0
227,46830#0,1
227,46830#5,0
227,46830#14,0
227,45667#8,0
227,46830#1,0
227,178762#4,0
227,46830#9,0
227,46830#2,0
227,39365#25,0
227,42383#18,0
227,46830#4,0
228,435713#1,1
228,556947#1,0
228,311709#0,0
228,531255#7,0
228,555189#0,0
228,207463#1,0
228,586280#0,0
228,488159#1,0
228,556947#0,0
228,207459#0,0
229,43460#0,1
229,43460#4,1
229,43460#1,1
229,242922#1,0
229,43460#27,0
229,43460#26,0
229,242922#4,0
229,242922#7,0
229,43460#13,0
229,43460#18,0
229,43460#9,0
231,69436#0,1
231,895785#0,0
231,895730#0,0
231,55977#5,0
231,505586#5,0
231,69436#1,0
231,9961#25,0
231,393952#1,0
231,296121#4,0
231,3676#7,0
232,187087#0,1
232,187087#1,0
232,187087#19,0
232,187087#3,0
232,187087#2,0
232,187087#9,0
232,187087#6,0
232,768051#1,0
232,187087#18,0
232,187087#4,0
233,16719#3,1
233,16719#7,0
233,325406#5,0
233,16719#0,0
233,135123#2,0
233,16719#1,0
233,16719#6,0
233,58857#6,0
233,16719#10,0
233,342528#3,0
233,16719#4,0
234,15703#3,1
234,15703#0,1
234,15703#6,0
234,15703#4,0
234,15703#8,0
234,15703#21,0
234,249044#0,0
234,15703#41,0
234,15703#56,0
234,15703#58,0
235,5889#3,1
235,48613#62,1
235,5889#2,1
235,190002#0,1
235,48613#10,0
235,64580#3,0
235,6388#8,0
235,298996#51,0
235,774562#2,0
235,496348#1,0
235,48613#8,0
236,2694#24,1
236,2694#2,1
236,2694#33,0
236,2694#25,0
236,2694#36,0
236,2694#6,0
236,2694#5,0
236,2694#29,0
236,2694#32,0
236,2694#30,0
237,30674#1,1
237,30674#0,1
237,30674#3,0
237,644214#25,0
237,30674#5,0
237,30674#4,0
237,13426#8,0
237,436992#2,0
237,145827#13,0
237,809#4,0
238,246571#1,1
238,246571#11,0
238,246571#0,0
238,246571#4,0
238,246571#15,0
238,246571#17,0
238,217308#0,0
238,286745#1,0
238,286745#0,0
238,146195#7,0
242,3831#1,1
242,143314#0,0
242,3831#2,0
242,2083#87,0
242,521485#6,0
242,165799#1,0
242,47963#4,0
242,823#78,0
242,4165#57,0
242,1937#53,0
243,366546#0,1
243,22013#8,0
243,48613#46,0
243,15489#2,0
243,36761#1,0
243,15489#3,0
243,51301#17,0
243,22013#7,0
243,36761#0,0
243,764224#1,0
243,36761#4,0
244,448837#0,1
244,23258#4,1
244,23258#0,0
244,23258#45,0
244,23258#3,0
244,23258#1,0
244,448837#1,0
244,448837#4,0
244,23258#47,0
244,23258#5,0
244,23258#39,0
245,13986#0,1
245,13986#17,0
245,13986#16,0
245,13986#4,0
245,13986#9,0
245,494374#2,0
245,13986#1,0
245,13986#15,0
245,8785#0,0
245,6621#37,0
246,815786#0,1
246,819890#89,0
246,819890#40,0
246,815786#19,0
246,815740#0,0
246,801608#5,0
246,703105#5,0
246,819890#68,0
246,819890#57,0
246,819890#1,0
247,99657#2,1
247,99657#13,0
247,602520#5,0
247,99657#3,0
247,99657#65,0
247,99657#18,0
247,99657#54,0
247,99657#5,0
247,99657#1,0
247,99657#22,0
247,99657#64,0
248,4274#1,1
248,111531#1,1
248,407628#0,0
248,120615#1,0
248,710929#2,0
248,4274#8,0
248,1773#11,0
248,10977#9,0
248,111531#11,0
248,4274#9,0
248,238902#6,0
249,17852#0,1
249,16345#3,0
249,17852#1,0
249,22231#2,0
249,16345#2,0
249,765163#1,0
249,22062#0,0
249,845850#0,0
249,940700#0,0
249,14279#10,0
251,11219#18,1
251,11219#0,1
251,11219#25,0
251,500867#4,0
251,224219#7,0
251,17607#16,0
251,224219#1,0
251,11219#8,0
251,593061#2,0
251,11219#7,0
251,110154#0,0
252,2287#1,1
252,5483#0,1
252,260486#0,0
252,134672#0,0
252,380472#0,0
252,150635#0,0
252,477450#1,0
252,269084#0,0
252,56896#0,0
252,302678#0,0
252,756436#0,0
256,9097#0,1
256,9097#3,1
256,9097#5,1
256,9097#20,0
256,59887#0,0
256,9097#27,0
256,9097#1,0
256,414995#1,0
256,9097#26,0
256,9097#7,0
257,16184#0,1
257,67859#5,0
257,16182#2,0
257,33267#0,0
257,117318#8,0
257,224626#0,0
257,79400#3,0
257,16182#0,0
257,539795#0,0
257,17157#1,0
258,169334#3,1
258,169334#0,0
258,169334#6,0
258,169334#4,0
258,169334#5,0
258,169334#1,0
258,87944#6,0
258,169334#7,0
258,87944#4,0
258,169334#2,0
258,24308#1,0
259,16614#7,1
259,16614#25,0
259,176329#2,0
259,42096#11,0
259,117249#1,0
259,40812#8,0
259,42096#1,0
259,332688#8,0
259,57913#22,0
259,97402#6,0
260,148618#3,1
260,148618#0,0
260,148618#17,0
260,148618#19,0
260,148618#4,0
260,148618#18,0
260,148618#2,0
260,148618#21,0
260,821285#1,0
260,211111#0,0
262,163023#0,1
262,163023#2,1
262,163023#1,1
262,191958#0,0
262,314396#0,0
262,812982#7,0
262,985308#0,0
262,147565#0,0
262,28724#1,0
262,443102#2,0
263,438447#0,1
263,480758#0,1
263,686303#0,0
263,552170#0,0
263,350417#0,0
263,622199#0,0
263,372516#0,0
263,545526#0,0
263,872257#0,0
263,218070#0,0
263,948463#0,0
264,82250#0,1
264,82250#18,0
264,82250#16,0
264,82250#6,0
264,82250#13,0
264,82250#8,0
264,156124#1,0
264,82250#3,0
264,82250#14,0
264,82250#9,0
264,252471#2,0
265,77973#0,1
265,79065#0,0
265,110770#0,0
265,78585#35,0
265,105705#0,0
265,105703#0,0
265,92109#0,0
265,78585#0,0
265,923512#1,0
265,496974#1,0
266,644100#5,1
266,644100#6,0
266,227414#11,0
266,979809#1,0
266,222512#1,0
266,156211#4,0
266,644100#11,0
266,644100#24,0
266,644100#7,0
266,444922#13,0
267,532367#1,1
267,531309#1,1
267,531309#0,0
267,532367#3,0
267,198238#21,0
267,198238#27,0
267,531309#2,0
267,532367#5,0
267,532367#0,0
267,532367#7,0
268,16604#11,1
268,16604#1,1
268,16604#8,1
268,16604#6,1
268,185940#14,0
268,250622#0,0
268,249764#2,0
268,250842#0,0
268,250575#0,0
268,242768#0,0
269,5487#3,1
269,5487#4,0
269,5487#2,0
269,74881#3,0
269,48244#5,0
269,241666#4,0
269,393495#4,0
269,852251#1,0
269,341476#0,0
269,74881#2,0
269,137790#3,0
270,813942#3,1
270,5951#0,1
270,271916#0,0
270,756436#0,0
270,304669#0,0
270,274242#0,0
270,313692#0,0
270,321089#0,0
270,302078#0,0
270,22379#2,0
270,907592#0,0
272,326762#0,1
272,326763#0,1
272,326762#6,0
272,326762#11,0
272,326762#5,0
272,326762#7,0
272,326763#5,0
272,326762#8,0
272,63068#2,0
272,326763#6,0
272,326763#4,0
273,15703#0,1
273,12442#3,0
273,288627#1,0
273,790599#1,0
273,40282#5,0
273,97926#0,0
273,28166#3,0
273,150248#0,0
273,888352#2,0
273,236292#4,0
273,44382#0,0
274,253174#0,1
274,14874#2,1
274,117427#46,1
274,253174#1,0
274,25298#12,0
274,117427#49,0
274,239712#2,0
274,768307#2,0
274,201394#1,0
274,995053#0,0
275,9689#0,1
275,56384#4,1
275,61381#9,0
275,9689#3,0
275,9689#2,0
275,762509#8,0
275,9689#4,0
275,8841#3,0
275,9140#3,0
275,9689#8,0
277,11668#0,1
277,172496#7,0
277,11668#12,0
277,932663#7,0
277,11668#37,0
277,54661#0,0
277,351296#3,0
277,11668#9,0
277,293384#0,0
277,61536#12,0
278,568270#22,1
278,568270#4,1
278,568270#0,1
278,568270#19,1
278,568270#13,1
278,568270#15,1
278,568270#16,1
278,563350#5,1
278,571500#13,1
278,568311#7,0
279,825262#0,1
279,814997#0,1
279,1901#47,0
279,12935#34,0
279,384639#9,0
279,1901#19,0
279,1901#46,0
279,814997#37,0
279,12226#11,0
279,1901#92,0
279,1901#48,0
279,814997#39,0
279,814997#28,0
279,814997#27,0
279,814997#9,0
284,5419#23,1
284,5419#0,1
284,93910#3,0
284,515995#0,0
284,5353#22,0
284,392912#2,0
284,801571#5,0
284,5419#22,0
284,12912#10,0
284,610478#2,0
286,4226#0,1
