qid,docno,label
258,1934#3,1
259,28347#0,1
259,28347#4,1
259,28347#3,0
260,757756#0,1
260,757756#1,0
260,757756#2,0
261,134712#0,1
263,1141001#0,1
264,630556#0,1
265,1604034#0,1
266,142163#0,1
267,289347#0,1
268,1106089#2,1
269,1069916#0,1
270,22020#0,1
271,1658792#0,1
272,3013#0,1
273,401262#0,1
274,37196#0,1
275,3995#0,1
277,25743#0,1
278,16070#1,1
279,25697#3,1
280,28321#0,1
281,1001571#0,1
282,323833#0,1
283,55299#4,1
285,3561#0,1
286,184054#0,1
287,147892#0,1
288,24530#0,1
289,1979#0,1
291,10229#0,1
292,190327#0,1
293,29939#0,1
294,1596701#2,1
295,811023#0,1
295,811023#2,0
295,811023#3,0
295,811023#4,0
296,136888#0,1
297,2201919#0,1
298,1098432#0,1
300,1461#4,1
301,26862#5,1
303,19971#1,1
304,132414#0,1
305,659530#0,1
307,268769#0,1
309,32870#0,1
311,58781#0,1
312,1670117#0,1
313,1027471#0,1
314,1454229#0,1
316,1773989#0,1
317,264648#0,1
318,66344#0,1
319,97117#0,1
320,81002#0,1
321,235718#1,1
322,2553713#0,1
325,4391#8,1
328,260333#0,1
329,1598#0,1
330,31355#0,1
331,52321#0,1
332,752535#0,1
333,341694#0,1
334,841481#0,1
335,19270#0,1
335,19270#6,1
335,19270#5,0
336,30794#0,1
337,36335#0,1
338,577668#0,1
339,2638#4,1
340,68032#0,1
342,221683#0,1
343,3912#1,1
344,305121#0,1
345,314155#0,1
346,62830#1,1
347,65351#0,1
348,1771532#2,1
349,198672#0,1
350,51378#0,1
351,103336#2,1
352,1364526#0,1
353,8524#0,1
357,44637#0,1
357,44637#3,0
358,68374#0,1
359,3886#6,1
361,3126768#0,1
362,5640#3,1
365,64114#0,1
366,28061#2,1
367,3955#0,1
369,1025085#0,1
373,548965#0,1
374,4652#0,1
375,747561#0,1
376,123200#0,1
379,38123#0,1
380,38991#2,1
381,1471576#0,1
382,25777#0,1
383,136791#0,1
384,267613#0,1
386,261458#0,1
387,64721#0,1
387,64721#4,1
387,64721#11,0
388,8657#0,1
389,69935#0,1
390,171608#0,1
391,390413#0,1
392,1061060#0,1
393,609848#0,1
394,132268#1,1
395,43680#1,1
396,543997#0,1
397,127732#0,1
397,127732#3,0
397,127732#2,0
397,127732#1,0
397,127732#4,0
397,127732#14,0
397,127732#22,0
397,127732#21,0
397,127732#19,0
399,37535#0,1
400,966006#0,1
401,18763#0,1
401,18763#2,0
402,94882#1,1
403,2628691#21,1
406,2633#0,1
407,1839947#0,1
408,6564#0,1
409,1112801#0,1
410,116691#26,1
411,1060747#0,1
412,978536#0,1
413,104016#0,1
414,243077#0,1
415,295754#0,1
417,47732#3,1
420,2732337#0,1
422,412992#0,1
424,1521009#0,1
425,7804#4,1
426,347007#0,1
428,1728620#0,1
429,7992#0,1
430,9792#0,1
432,48042#0,1
433,715081#1,1
436,990922#2,1
438,339376#0,1
439,27129#0,1
441,681428#0,1
442,602249#0,1
443,305616#31,1
444,1148440#0,1
445,20938#19,1
448,435634#12,1
450,164914#1,1
451,102289#0,1
452,1463798#1,1
453,110660#0,1
454,1964325#0,1
457,2634#0,1
458,230500#0,1
461,11439#0,1
463,29205#0,1
464,33939#1,1
465,80983#0,1
467,131088#5,1
468,112829#0,1
469,37909#0,1
473,32977#1,1
473,32977#2,0
474,14794#0,1
475,43193#0,1
476,324537#0,1
477,1341#0,1
479,1554498#1,1
480,137793#0,1
481,88539#0,1
482,139057#0,1
483,19956#0,1
484,446745#4,1
486,611826#7,1
487,29156#0,1
488,2015#0,1
489,2102081#3,1
490,53176#0,1
491,21701#0,1
493,7816#2,1
494,3877#0,1
495,6572#0,1
496,161440#0,1
498,1784900#0,1
499,1106770#0,1
500,131574#0,1
501,22468#13,1
502,6122#9,1
503,1257189#0,1
504,105219#0,1
505,178638#0,1
506,53213#0,1
507,1095086#0,1
508,126355#1,1
509,2630318#0,1
510,978925#0,1
511,12332#0,1
512,416669#0,1
513,360331#0,1
514,448039#0,1
515,296965#0,1
516,11887#0,1
517,51802#0,1
523,2748#0,1
524,236310#0,1
525,2811320#1,1
526,997872#1,1
527,347661#1,1
527,347661#0,0
528,343977#0,1
529,3575274#0,1
530,38693#0,1
531,2983#0,1
532,132268#1,1
533,64114#0,1
534,141053#0,1
535,1854#0,1
536,9262#0,1
537,2470#2,1
538,692236#0,1
539,18864#0,1
540,53934#0,1
541,1251294#0,1
542,1298023#0,1
543,809757#1,1
544,118015#4,1
546,2329923#1,1
547,122891#0,1
549,1560384#1,1
550,56312#0,1
552,233622#0,1
553,3098329#0,1
554,312479#0,1
556,3770#0,1
557,910497#0,1
558,149588#1,1
560,150891#0,1
562,353396#4,1
565,591869#0,1
566,68856#0,1
567,118769#0,1
568,30910#0,1
569,9981#0,1
573,18713#0,1
574,202805#0,1
575,29312#18,1
576,125712#0,1
579,3013#0,1
580,428601#0,1
580,428601#2,1
580,428601#16,0
580,428601#6,0
582,636963#0,1
583,49956#0,1
584,9539#0,1
585,173360#0,1
586,1097041#0,1
587,488497#0,1
588,1120503#0,1
589,31035#0,1
592,70875#0,1
594,96160#3,1
596,14961#0,1
598,22047#1,1
598,22047#0,0
599,250282#0,1
600,118624#0,1
601,40311#0,1
602,2499697#0,1
604,213734#0,1
607,472763#0,1
608,966563#2,1
609,6833#2,1
610,42624#0,1
612,1446#0,1
613,22268#2,1
614,53510#0,1
615,335587#0,1
616,292316#0,1
619,2300#0,1
619,2300#3,0
619,2300#4,0
620,294625#4,1
623,3170032#0,1
624,521509#2,1
625,20242#0,1
626,748241#1,1
631,64028#1,1
633,68856#0,1
635,18774#0,1
637,28061#0,1
638,18477#0,1
640,1671501#0,1
641,10549#0,1
642,30827#0,1
643,18919#0,1
644,19290#0,1
644,19290#2,1
645,395369#0,1
646,26755#0,1
647,20802#0,1
648,1814#20,1
650,5204#0,1
651,1270443#2,1
652,13600#0,1
653,4355#0,1
654,104349#0,1
655,1199608#0,1
656,6588#0,1
658,25935#0,1
661,1413910#0,1
662,2740449#0,1
663,1509113#4,1
664,7933#2,1
665,205475#1,1
666,566752#0,1
667,18713#1,1
668,4601#0,1
669,4002809#0,1
670,1098745#0,1
671,136394#6,1
671,136394#13,0
671,136394#18,0
671,136394#2,0
672,1805870#5,1
673,259038#0,1
674,735458#0,1
676,61889#7,1
677,1683018#0,1
678,11721#0,1
679,513534#0,1
680,10409#2,1
681,3095849#0,1
682,168562#0,1
683,24530#0,1
684,3645869#0,1
685,157118#5,1
686,912947#0,1
687,1324688#0,1
688,3298615#0,1
691,902228#0,1
693,61075#0,1
694,2269#0,1
695,626631#1,1
698,127730#0,1
699,30878#0,1
702,1458464#5,1
703,1310334#0,1
704,9390#1,1
705,35956#0,1
706,706362#0,1
707,68861#9,1
708,2111976#0,1
709,676299#32,1
711,6630#1,1
712,1596701#0,1
713,3900#0,1
714,185483#1,1
714,185483#0,1
715,1598#0,1
717,2201152#0,1
720,66810#0,1
721,47646#0,1
722,2371466#8,1
725,202154#0,1
726,1478154#0,1
727,2097613#0,1
728,1418240#0,1
729,48753#0,1
730,24062#0,1
731,45714#0,1
732,35263#0,1
734,129964#1,1
735,48631#4,1
737,201038#0,1
738,7890#0,1
739,10152#0,1
741,1410001#0,1
742,1068414#2,1
743,47000#0,1
744,26156#0,1
748,38104#0,1
749,1032865#0,1
751,1306370#2,1
753,1037555#0,1
754,91126#0,1
755,3863#49,1
756,535099#0,1
757,3278457#6,1
758,232008#0,1
760,2940#0,1
764,668428#52,1
766,3898#12,1
768,3250408#0,1
769,1026972#0,1
773,274247#0,1
775,5640#5,1
776,1521#1,1
777,720868#0,1
778,8664#0,1
779,1100214#0,1
780,11483#0,1
781,31848#0,1
782,151244#1,1
783,38378#3,1
784,238592#4,1
786,5562#1,1
787,163780#0,1
788,6624#44,1
789,21510#0,1
790,1789570#0,1
791,3456181#0,1
793,3184638#1,1
794,348803#0,1
795,921260#0,1
796,7648#0,1
797,484346#6,1
798,23731#0,1
799,143371#0,1
800,297743#0,1
801,483184#1,1
803,631290#0,1
804,123905#0,1
804,123905#2,0
805,84064#31,1
806,38337#0,1
807,1164732#1,1
808,1554051#0,1
809,1500322#0,1
811,280036#2,1
814,1341#1,1
815,1062950#0,1
816,3743#0,1
817,202053#0,1
818,859067#0,1
819,35766#0,1
821,80259#2,1
822,245117#0,1
825,1071119#1,1
826,1121201#0,1
827,736719#0,1
828,127472#0,1
829,24248#3,1
830,16336#18,1
833,981913#0,1
834,3772#0,1
835,56817#2,1
836,1408207#2,1
837,1167219#0,1
838,457470#1,1
838,457470#10,0
841,731054#0,1
843,22527#0,1
844,31107#0,1
845,31410#5,1
846,260633#0,1
848,266143#0,1
851,1505563#0,1
852,7236#0,1
854,168200#0,1
855,1108471#0,1
856,107181#0,1
858,10282#0,1
858,10282#13,0
859,35263#2,1
861,3074868#0,1
862,6584#37,1
863,2780760#0,1
865,61065#0,1
869,1527794#0,1
871,5221795#0,1
872,2308188#0,1
874,915551#0,1
876,30414#0,1
877,59503#1,1
879,11839#47,1
880,18614#0,1
880,18614#18,0
881,305356#0,1
882,61307#1,1
882,61307#26,0
884,18911#0,1
885,44660#0,1
886,514325#0,1
887,7040#0,1
888,2393#0,1
891,294625#0,1
892,58457#0,1
893,708935#0,1
894,12044#0,1
895,331178#0,1
896,16919#0,1
898,2514323#1,1
899,739428#0,1
900,702428#0,1
901,2896299#0,1
903,10516#1,1
905,2736501#0,1
906,6173#0,1
907,37435#0,1
908,1143183#0,1
909,7816#2,1
910,1540#0,1
913,319273#0,1
914,2214725#0,1
915,919556#0,1
916,2257#0,1
917,436328#0,1
918,41805#0,1
919,221524#0,1
920,3877#0,1
921,282292#0,1
922,1211700#0,1
923,181599#0,1
924,473500#0,1
925,66625#0,1
927,102358#0,1
930,1084907#0,1
931,1199149#0,1
932,257617#0,1
933,2628#6,1
934,67086#0,1
936,40927#0,1
937,3955#0,1
938,8660#32,1
939,1025310#0,1
941,1168414#9,1
942,6942#0,1
944,390317#0,1
945,9442#0,1
946,1200583#0,1
947,3724752#6,1
948,79929#0,1
949,306064#0,1
950,527947#0,1
951,57686#3,1
952,29185#8,1
954,127704#0,1
955,4232231#0,1
956,579206#0,1
957,45898#0,1
959,888992#1,1
961,237972#0,1
962,101275#2,1
963,69955#2,1
964,140084#0,1
965,719224#0,1
966,586704#7,1
968,53683#0,1
969,52853#0,1
972,756920#1,1
974,43650#0,1
975,8598#0,1
977,337704#4,1
978,1506956#0,1
980,1731057#0,1
982,28102#0,1
983,67372#6,1
984,3281813#1,1
985,37100#2,1
986,1199481#0,1
988,192273#0,1
990,358813#0,1
991,39262#0,1
992,68861#2,1
993,232008#0,1
994,141456#0,1
995,321124#0,1
996,614927#0,1
997,21510#0,1
1001,3462223#2,1
1001,257151#26,0
1001,1774719#0,0
1001,134784#0,0
1001,3840009#0,0
1001,12606#0,0
1001,3965578#0,0
1001,37997#17,0
1001,1774719#2,0
1001,3308392#113,0
1002,1302252#0,1
1002,943866#13,0
1002,1302252#3,0
1002,1302252#1,0
1002,1302252#2,0
1002,943866#11,0
1002,814288#6,0
1002,1424073#1,0
1002,1424073#2,0
1002,943866#10,0
1003,936724#0,1
1003,936724#6,1
1003,936724#5,0
1003,936724#2,0
1003,1505559#0,0
1003,936724#1,0
1003,1699616#0,0
1003,1241653#0,0
1003,8340#23,0
1003,464156#14,0
1004,19006#2,1
1004,19006#0,1
1004,3763470#0,0
1004,165756#0,0
1004,1133582#0,0
1004,3450696#0,0
1004,954069#0,0
1004,1602516#0,0
1004,19006#1,0
1004,670371#64,0
1004,1782577#1,0
1005,144248#5,1
1005,144248#0,1
1005,144248#9,1
1005,12059#0,1
1005,144248#7,0
1005,144248#17,0
1005,144248#6,0
1005,9737#25,0
1005,144248#15,0
1005,44220#5,0
1006,39699#0,1
1006,39699#5,1
1006,39699#8,1
1006,951588#0,1
1006,974190#1,1
1006,951588#3,0
1006,1542043#3,0
1006,875093#0,0
1006,951588#5,0
1006,39699#10,0
1008,69551#1,1
1008,1554742#31,0
1008,69551#3,0
1008,274782#7,0
1008,176339#4,0
1008,176339#3,0
1008,176339#0,0
1008,3271404#0,0
1008,176339#2,0
1008,769890#33,0
1008,5419#11,0
1009,4330908#0,1
1009,4330908#39,0
1009,4330908#2,0
1009,4330908#22,0
1009,4330908#41,0
1009,4330908#15,0
1009,4330908#13,0
1009,4330908#28,0
1009,4330908#30,0
1009,4330908#29,0
1010,1984614#0,1
1010,558054#0,1
1010,1494758#7,1
1010,1093269#92,0
1010,3701535#1,0
1010,7747#3,0
1010,65969#0,0
1010,300434#0,0
1010,64269#13,0
1010,1650358#5,0
1010,65969#2,0
1011,3193062#0,1
1012,21328#18,1
1013,8660#33,1
1014,212878#0,1
1014,212878#2,1
1014,212878#14,0
1014,212878#25,0
1014,212878#12,0
1014,212878#21,0
1014,1003836#0,0
1014,1003836#1,0
1014,212878#18,0
1014,4967186#1,0
1015,2126400#0,1
1015,2126400#6,1
1015,2126400#2,1
1015,2126400#4,1
1015,2126400#5,1
1015,2126400#11,0
1015,2126400#13,0
1015,2126400#12,0
1015,2126400#7,0
1015,2126400#9,0
1016,308513#0,1
1016,308513#8,1
1016,1797860#0,0
1016,2961562#0,0
1016,2165957#5,0
1016,483154#0,0
1016,3097031#0,0
1016,1648838#0,0
1016,2746468#0,0
1016,3732769#0,0
1017,15168#0,1
1017,11547#0,0
1017,15168#5,0
1017,15168#4,0
1017,435135#0,0
1017,15168#1,0
1017,4232451#0,0
1017,901463#1,0
1017,265846#0,0
1017,31454#9,0
1018,10517#0,1
1018,31387#15,1
1018,10517#3,0
1018,3003073#0,0
1018,3003076#0,0
1018,3003090#0,0
1018,3064276#1,0
1018,3003081#0,0
1018,3003054#0,0
1018,3003075#0,0
1018,10517#1,0
1019,202742#1,1
1019,57344#0,0
1019,136834#0,0
1019,424639#1,0
1019,1698213#1,0
1019,224131#0,0
1019,438514#3,0
1019,4003206#0,0
1019,3128998#1,0
1019,5231796#1,0
1020,43193#1,1
1020,3956445#7,0
1020,4333399#4,0
1020,1924632#8,0
1020,904020#5,0
1020,892257#0,0
1020,43192#0,0
1020,11840#95,0
1020,1990703#8,0
1020,2429955#20,0
1020,1924632#9,0
1021,4702406#0,1
1021,2962480#1,0
1021,61795#12,0
1021,4259694#1,0
1021,3249624#2,0
1021,2777576#2,0
1021,61795#11,0
1021,2777576#3,0
1021,179548#12,0
1021,2939499#0,0
1022,409994#0,1
1022,409994#40,0
1022,409994#63,0
1022,409994#3,0
1022,3047317#1,0
1022,409994#10,0
1022,409994#41,0
1022,3047317#6,0
1022,409994#51,0
1022,409994#55,0
1024,60107#3,1
1024,60107#0,0
1024,2453824#3,0
1024,3191787#2,0
1024,1283526#29,0
1024,2960879#7,0
1024,1995756#0,0
1024,1145363#0,0
1024,130780#0,0
1024,2380396#0,0
1025,290265#1,1
1025,5196235#12,0
1025,290265#7,0
1025,290265#0,0
1025,290265#3,0
1025,290265#6,0
1025,290265#5,0
1025,529788#0,0
1025,290265#4,0
1025,480467#0,0
1026,64145#2,1
1026,1518777#11,1
1026,64145#3,0
1026,64145#5,0
1026,64145#4,0
1026,3753072#1,0
1026,1669642#3,0
1026,2333569#7,0
1026,4720528#0,0
1026,1531977#5,0
1027,20504#8,1
1027,20504#41,1
1027,20504#16,1
1027,20504#0,1
1027,3554228#22,0
1027,49309#48,0
1027,1275509#11,0
1027,1275509#9,0
1027,4536925#9,0
1027,49316#1,0
1028,1990360#0,1
1028,1990360#1,1
1028,5158656#0,0
1028,45625#0,0
1028,3434047#0,0
1028,3742682#0,0
1028,5001599#0,0
1028,1990360#2,0
1028,5002442#0,0
1028,816813#0,0
1029,147737#0,1
1029,1628614#2,1
1029,147737#6,1
1029,147737#1,1
1029,1635928#2,1
1029,3055574#0,0
1029,1673990#0,0
1029,247736#0,0
1029,676065#0,0
1029,1514#52,0
1032,325589#0,1
1032,325589#2,0
1032,1888380#0,0
1032,1069137#0,0
1032,5188608#0,0
1032,808771#0,0
1032,325589#1,0
1032,4235571#0,0
1032,920795#0,0
1032,1659208#0,0
1033,3573576#0,1
1033,1264740#0,1
1033,3464348#0,1
1033,439850#34,0
1033,362029#8,0
1033,4703625#1,0
1033,2095676#0,0
1033,28142#13,0
1033,362029#0,0
1033,4432539#0,0
1033,1004681#0,0
1034,3429791#0,1
1034,3429791#7,1
1034,3537930#1,1
1034,3429791#2,1
1034,3429791#8,0
1034,3429791#4,0
1034,3429791#9,0
1034,3429791#5,0
1034,3429791#11,0
1034,3429791#10,0
1036,244965#0,1
1036,43339#15,1
1036,996908#0,1
1036,921106#0,1
1036,996908#3,0
1036,244965#31,0
1036,244965#36,0
1036,244965#60,0
1036,244965#49,0
1036,244965#1,0
1037,10768#0,1
1037,10768#3,1
1037,10770#0,0
1037,10768#42,0
1037,519483#1,0
1037,612465#20,0
1037,10768#40,0
1037,132976#0,0
1037,981802#0,0
1037,10768#48,0
1038,1551747#0,1
1038,3898#7,1
1038,1551747#12,0
1038,1212221#0,0
1038,61299#2,0
1038,2257#52,0
1038,347437#8,0
1038,409226#0,0
1038,1660271#6,0
1038,122891#11,0
1039,20171#0,1
1040,45040#0,1
1040,4881075#2,1
1040,967718#0,0
1040,4881075#0,0
1040,4432536#0,0
1040,4881075#6,0
1040,3370657#1,0
1040,3467540#0,0
1040,1275401#1,0
1040,3762009#0,0
1041,1675361#2,1
1041,87783#48,1
1041,3918111#4,1
1041,67078#35,0
1041,3799718#13,0
1041,3052201#13,0
1041,194525#13,0
1041,67078#8,0
1041,497062#16,0
1041,31792#18,0
1041,1176110#0,0
1043,763914#0,1
1043,3561089#1,1
1043,763910#3,1
1043,754186#2,1
1043,80252#2,1
1043,762650#4,1
1043,763910#2,1
1043,763914#1,0
1043,763910#0,0
1043,5112382#3,0
1045,1410001#0,1
1045,5002256#0,0
1045,1410001#1,0
1045,2247604#1,0
1045,3564515#0,0
1045,1860940#0,0
1045,5009755#0,0
1045,4529727#1,0
1045,1511532#1,0
1045,5196422#0,0
1046,3087791#0,1
1046,14079#0,0
1046,4255079#4,0
1046,2943671#0,0
1046,1031110#1,0
1046,17312#4,0
1046,28030#57,0
1046,492380#11,0
1046,33745#0,0
1046,1715612#4,0
1047,31387#15,1
1047,10517#0,1
1047,3057933#1,0
1047,363330#0,0
1047,1850465#3,0
1047,3003090#0,0
1047,31387#17,0
1047,2862069#2,0
1047,10517#17,0
1047,3003054#0,0
1047,10517#1,0
1050,1298#0,1
1050,1216#17,1
1050,6382#0,0
1050,379644#7,0
1050,379644#4,0
1050,731770#0,0
1050,733512#7,0
1050,2949749#0,0
1050,2797#126,0
1050,721012#0,0
1050,935587#0,0
1052,978925#2,1
1052,978925#0,1
1052,167212#23,1
1052,978925#17,0
1052,978925#33,0
1052,978925#16,0
1052,978925#10,0
1052,978925#18,0
1052,978925#11,0
1052,978925#31,0
1053,460730#0,1
1053,26534#4,1
1053,26534#5,1
1053,460730#2,0
1053,24486#1,0
1053,460730#32,0
1053,361446#1,0
1053,460730#52,0
1053,460730#16,0
1053,460730#46,0
1054,6122#0,1
1054,955686#20,1
